Generation,Diversity
1,1
2,1
3,2
4,2
5,2
6,1
7,3
8,1
9,1
10,1
11,2
12,3
13,1
14,1
15,1
16,3
17,3
18,1
19,2
20,3
21,1
22,1
23,2
24,1
25,2
26,4
27,2
28,2
29,3
30,1
31,2
32,3
33,1
34,2
35,2
36,1
37,1
38,1
39,2
40,2
41,1
42,1
43,2
44,2
45,2
46,2
47,1
48,1
49,2
50,2
51,2
52,3
53,1
54,2
55,1
56,2
57,3
58,2
59,1
60,1
61,3
62,2
63,2
64,2
65,1
66,1
67,3
68,2
69,1
70,1
71,2
72,3
73,2
74,2
75,2
76,1
77,1
78,1
79,2
80,1
81,1
82,2
83,1
84,2
85,1
86,1
87,2
88,1
89,2
90,3
91,1
92,1
93,1
94,1
95,2
96,2
97,3
98,1
99,1
100,2
101,2
102,2
103,1
104,2
105,1
106,3
107,3
108,2
109,2
110,1
111,3
112,2
113,1
114,1
115,3
116,2
117,1
118,2
119,1
120,3
121,2
122,1
123,2
124,1
125,2
126,1
127,1
128,1
129,1
130,2
131,2
132,1
133,2
134,2
135,3
136,1
137,1
138,1
139,1
140,4
141,1
142,1
143,1
144,1
145,2
146,1
147,2
148,1
149,1
150,1
151,2
152,1
153,2
154,1
155,3
156,1
157,2
158,2
159,3
160,1
161,2
162,1
163,1
164,4
165,2
166,1
167,2
168,2
169,2
170,3
171,3
172,1
173,2
174,3
175,1
176,3
177,3
178,2
179,2
180,2
181,3
182,1
183,1
184,2
185,2
186,1
187,2
188,1
189,3
190,1
191,3
192,3
193,1
194,1
195,1
196,3
197,2
198,2
199,2
200,1
201,1
202,1
203,2
204,2
205,2
206,1
207,3
208,1
209,2
210,1
211,3
212,1
213,3
214,2
215,2
216,3
217,2
218,2
219,2
220,1
221,3
222,1
223,2
224,3
225,2
226,1
227,1
228,1
229,1
230,2
231,3
232,2
233,2
234,1
235,1
236,1
237,1
238,1
239,2
240,1
241,1
242,2
243,2
244,1
245,2
246,3
247,2
248,3
249,2
250,3
251,3
252,1
253,1
254,1
255,1
256,1
257,3
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,2
266,1
267,1
268,2
269,2
270,2
271,1
272,1
273,1
274,1
275,1
276,3
277,3
278,1
279,1
280,1
281,3
282,1
283,2
284,1
285,4
286,2
287,2
288,4
289,1
290,3
291,1
292,2
293,2
294,1
295,2
296,1
297,2
298,1
299,1
300,1
301,2
302,1
303,2
304,1
305,1
306,2
307,2
308,1
309,1
310,1
311,2
312,1
313,2
314,2
315,1
316,1
317,3
318,2
319,1
320,3
321,2
322,2
323,1
324,3
325,1
326,2
327,1
328,2
329,1
330,2
331,3
332,3
333,3
334,3
335,1
336,1
337,1
338,2
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,2
348,3
349,3
350,1
351,1
352,1
353,1
354,2
355,1
356,2
357,1
358,1
359,2
360,2
361,2
362,1
363,1
364,1
365,2
366,1
367,2
368,1
369,1
370,1
371,3
372,2
373,1
374,2
375,2
376,2
377,2
378,2
379,3
380,1
381,1
382,1
383,1
384,2
385,2
386,2
387,1
388,1
389,2
390,2
391,3
392,2
393,1
394,2
395,1
396,1
397,1
398,3
399,1
400,2
401,1
402,1
403,2
404,1
405,1
406,1
407,2
408,1
409,1
410,2
411,1
412,1
413,2
414,1
415,1
416,3
417,1
418,1
419,1
420,2
421,1
422,2
423,3
424,2
425,2
426,2
427,2
428,2
429,1
430,1
431,1
432,1
433,2
434,2
435,1
436,1
437,2
438,2
439,1
440,3
441,3
442,2
443,2
444,3
445,2
446,1
447,1
448,1
449,2
450,3
451,2
452,1
453,3
454,3
455,1
456,3
457,2
458,2
459,1
460,2
461,1
462,1
463,2
464,1
465,1
466,2
467,3
468,1
469,3
470,1
471,1
472,1
473,2
474,1
475,2
476,2
477,1
478,3
479,2
480,2
481,1
482,1
483,2
484,2
485,2
486,2
487,2
488,1
489,1
490,1
491,3
492,3
493,3
494,1
495,2
496,2
497,1
498,1
499,2
