Gerneration,Depth average
1,4.43564
2,3.50495
3,3.36634
4,3.25743
5,3.05941
6,3.16832
7,3.25743
8,3.40594
9,3.28713
10,2.9604
11,3.0396
12,3.11881
13,3.23762
14,3.20792
15,3.23762
16,3.28713
17,3.40594
18,3.38614
19,3.32673
20,3.38614
21,3.36634
22,3.36634
23,3.45545
24,3.49505
25,3.37624
26,3.48515
27,3.50495
28,3.42574
29,3.49505
30,3.50495
31,3.48515
32,3.54455
33,3.55446
34,3.53465
35,3.54455
36,3.58416
37,3.55446
38,3.57426
39,3.56436
40,3.62376
41,3.52475
42,3.63366
43,3.65347
44,3.61386
45,3.59406
46,3.60396
47,3.51485
48,3.59406
49,3.46535
50,3.51485
51,3.42574
52,3.57426
53,3.60396
54,3.66337
55,3.46535
56,3.57426
57,3.62376
58,3.58416
59,3.63366
60,3.64356
61,3.59406
62,3.52475
63,3.55446
64,3.54455
65,3.57426
66,3.50495
67,3.47525
68,3.55446
69,3.50495
70,3.55446
71,3.56436
72,3.43564
73,3.30693
74,3.27723
75,3.23762
76,3.29703
77,3.32673
78,3.38614
79,3.17822
80,3.21782
81,3.17822
82,3.20792
83,3.22772
84,3.28713
85,3.12871
86,3.07921
87,3.0396
88,3.08911
89,2.92079
90,2.93069
91,2.94059
92,2.94059
93,2.91089
94,2.92079
95,2.91089
96,2.84158
97,2.82178
98,2.82178
99,2.77228
