Generation,Diversity
1,69
2,58
3,47
4,46
5,30
6,30
7,29
8,27
9,21
10,27
11,27
12,22
13,24
14,29
15,26
16,27
17,30
18,35
19,33
20,27
21,30
22,29
23,34
24,26
25,21
26,21
27,20
28,23
29,26
30,34
31,34
32,34
33,33
34,31
35,28
36,26
37,19
38,28
39,27
40,36
41,41
42,32
43,29
44,29
45,33
46,28
47,24
48,27
49,24
50,23
51,20
52,22
53,29
54,27
55,25
56,27
57,26
58,22
59,17
60,19
61,21
62,22
63,26
64,24
65,28
66,28
67,26
68,33
69,31
70,30
71,30
72,25
73,24
74,26
75,27
76,21
77,22
78,22
79,25
80,22
81,28
82,20
83,23
84,22
85,24
86,22
87,17
88,20
89,25
90,22
91,21
92,24
93,27
94,25
95,30
96,22
97,23
98,20
99,24
