Generation,Diversity
1,1
2,3
3,2
4,2
5,1
6,2
7,1
8,2
9,2
10,2
11,1
12,3
13,2
14,2
15,2
16,2
17,2
18,2
19,3
20,1
21,2
22,2
23,2
24,1
25,1
26,2
27,1
28,1
29,2
30,3
31,2
32,2
33,1
34,2
35,1
36,2
37,4
38,3
39,1
40,1
41,2
42,2
43,2
44,3
45,2
46,3
47,1
48,1
49,3
50,2
51,1
52,1
53,2
54,1
55,2
56,1
57,1
58,2
59,1
60,3
61,1
62,3
63,1
64,1
65,3
66,3
67,2
68,1
69,1
70,3
71,2
72,2
73,3
74,1
75,2
76,3
77,2
78,3
79,2
80,2
81,2
82,1
83,2
84,3
85,1
86,2
87,4
88,2
89,3
90,2
91,1
92,2
93,2
94,1
95,2
96,3
97,1
98,1
99,1
100,2
101,2
102,2
103,2
104,3
105,1
106,1
107,1
108,3
109,1
110,1
111,2
112,1
113,4
114,2
115,1
116,4
117,2
118,1
119,1
120,3
121,2
122,4
123,2
124,2
125,3
126,1
127,3
128,1
129,2
130,2
131,2
132,2
133,3
134,2
135,3
136,2
137,1
138,2
139,3
140,3
141,3
142,1
143,2
144,3
145,4
146,2
147,2
148,2
149,2
150,3
151,3
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,3
160,3
161,2
162,2
163,3
164,2
165,2
166,3
167,2
168,2
169,2
170,2
171,2
172,1
173,2
174,2
175,2
176,3
177,2
178,2
179,2
180,2
181,2
182,3
183,3
184,2
185,3
186,3
187,2
188,1
189,2
190,3
191,3
192,1
193,1
194,3
195,3
196,2
197,2
198,1
199,2
200,2
201,3
202,2
203,2
204,1
205,2
206,2
207,2
208,1
209,2
210,3
211,2
212,1
213,1
214,2
215,2
216,2
217,3
218,2
219,2
220,2
221,1
222,2
223,3
224,1
225,1
226,1
227,2
228,1
229,2
230,2
231,3
232,1
233,1
234,2
235,1
236,1
237,2
238,2
239,1
240,1
241,2
242,2
243,2
244,3
245,1
246,2
247,3
248,1
249,2
250,3
251,3
252,2
253,2
254,2
255,3
256,2
257,3
258,1
259,2
260,3
261,2
262,2
263,2
264,1
265,4
266,3
267,2
268,2
269,2
270,1
271,2
272,2
273,2
274,1
275,3
276,1
277,1
278,2
279,3
280,3
281,1
282,2
283,2
284,2
285,2
286,1
287,2
288,2
289,1
290,3
291,2
292,1
293,2
294,2
295,2
296,3
297,2
298,2
299,2
300,1
301,2
302,2
303,1
304,1
305,1
306,4
307,3
308,2
309,2
310,1
311,3
312,2
313,2
314,2
315,2
316,3
317,3
318,2
319,3
320,1
321,2
322,3
323,1
324,1
325,1
326,2
327,2
328,1
329,2
330,1
331,3
332,2
333,1
334,3
335,1
336,1
337,1
338,1
339,3
340,1
341,2
342,2
343,1
344,2
345,2
346,1
347,3
348,3
349,1
350,2
351,3
352,1
353,1
354,2
355,2
356,2
357,2
358,1
359,2
360,3
361,1
362,2
363,1
364,2
365,3
366,1
367,2
368,2
369,1
370,3
371,1
372,2
373,2
374,4
375,2
376,3
377,2
378,3
379,2
380,2
381,1
382,2
383,2
384,3
385,1
386,1
387,2
388,1
389,1
390,2
391,2
392,3
393,2
394,2
395,1
396,2
397,2
398,2
399,2
400,2
401,2
402,2
403,4
404,2
405,1
406,3
407,1
408,1
409,2
410,3
411,2
412,2
413,3
414,1
415,2
416,2
417,1
418,2
419,2
420,1
421,2
422,2
423,2
424,1
425,2
426,1
427,1
428,2
429,3
430,2
431,2
432,2
433,1
434,1
435,2
436,1
437,3
438,2
439,2
440,1
441,2
442,1
443,1
444,2
445,3
446,2
447,1
448,3
449,3
450,1
451,3
452,2
453,2
454,3
455,2
456,3
457,2
458,1
459,3
460,2
461,3
462,2
463,2
464,3
465,2
466,2
467,2
468,3
469,1
470,4
471,1
472,1
473,3
474,2
475,3
476,3
477,1
478,2
479,2
480,3
481,2
482,2
483,2
484,1
485,3
486,2
487,2
488,2
489,2
490,2
491,1
492,1
493,3
494,3
495,3
496,2
497,1
498,1
499,2
