Gerneration,Depth average
1,2.76471
2,2.84314
3,2.80392
4,2.82353
5,2.82353
6,2.80392
7,2.80392
8,2.78431
9,2.76471
10,2.86275
11,2.84314
12,2.80392
13,2.80392
14,2.76471
15,2.76471
16,2.72549
17,2.68627
18,2.88235
19,2.80392
20,2.7451
21,2.76471
22,2.86275
23,2.80392
24,2.72549
25,2.76471
26,2.80392
27,2.82353
28,2.82353
29,2.88235
30,2.78431
31,2.82353
32,2.84314
33,2.80392
34,2.72549
35,2.84314
36,2.7451
37,2.7451
38,2.78431
39,2.78431
40,2.86275
41,2.86275
42,2.84314
43,2.68627
44,2.76471
45,2.82353
46,2.82353
47,2.82353
48,2.80392
49,2.80392
