Generation,Best,Worse,Average
1,13.1314,712.3,6.95316e-310
2,12.6667,110.406,17.5412
3,12.6667,53.0306,14.9271
4,12.6667,55.43,13.9289
5,12.6667,56.6551,13.9517
6,12.5399,56.6551,13.7861
7,12.5399,55.9879,14.0517
8,12.5399,83.8706,14.5313
9,12.5399,55.9879,14.4422
10,12.5399,53.2368,14.2432
11,12.5399,55.9879,14.1602
12,12.5399,55.9879,14.1088
13,12.5399,55.9879,14.1071
14,12.5162,55.9879,13.9165
15,12.427,57.8352,14.0509
16,12.427,56.8492,14.5472
17,12.427,56.8492,14.3227
18,12.427,56.8492,14.0694
19,12.427,56.8492,14.5941
20,12.427,56.8492,14.2038
21,12.427,54.8105,14.1777
22,12.427,56.8492,14.7354
23,12.427,56.8492,14.1318
24,12.427,56.8492,14.5147
25,12.427,222.766,14.0944
26,12.427,54.0922,14.9844
27,12.427,56.8492,14.2984
28,12.427,56.8492,14.4683
29,12.427,56.8492,14.3618
30,12.427,54.0922,14.4316
31,12.427,52.5093,14.2714
32,12.427,56.8492,13.9996
33,12.427,56.8492,14.6253
34,12.427,56.8492,14.4218
35,12.427,56.8492,14.537
36,12.427,56.8492,14.2393
37,12.427,56.8492,14.9294
38,12.427,54.0922,14.6619
39,12.427,56.8492,14.0011
40,12.427,56.8492,14.4403
41,12.427,56.8492,14.4487
42,12.427,56.8492,14.3175
43,12.427,52.5093,14.7641
44,12.427,56.8492,2.12455e+11
45,12.427,54.8105,14.2976
46,12.427,56.8492,14.0426
47,12.427,56.8492,14.5349
48,12.427,56.8492,14.6173
49,12.427,56.8492,14.4164
50,12.427,56.8492,2.12455e+11
51,12.427,711.834,14.3313
52,12.427,56.8492,15.674
53,12.427,56.8492,14.2608
54,12.427,52.5093,14.453
55,12.427,56.8492,2.12455e+11
56,12.427,56.8492,14.2068
57,12.427,56.8492,14.4723
58,12.427,56.8492,14.46
59,12.427,56.8492,14.3045
60,12.427,56.8492,2.12455e+11
61,12.427,56.8492,14.3318
62,12.427,56.8492,14.3028
63,12.427,23.1078,14.2928
64,12.427,54.0922,13.7527
65,12.427,52.5093,14.3706
66,12.427,54.0922,14.0946
67,12.427,222.766,14.2425
68,12.427,56.8492,14.4272
69,12.427,22.852,14.4493
70,12.427,56.8492,2.12455e+11
71,12.427,56.8492,14.2444
72,12.427,89.8014,14.8162
73,12.427,52.5093,14.3234
74,12.427,56.8492,14.2214
75,12.427,56.8492,14.4211
76,12.427,54.0922,14.1744
77,12.427,56.8492,14.3256
78,12.427,54.0922,14.4094
79,12.427,56.8492,14.3719
80,12.427,56.8492,14.1216
81,12.427,222.766,14.5037
82,12.427,54.0922,14.9446
83,12.427,56.8492,13.8282
84,12.427,56.8492,13.9851
85,12.427,56.8492,14.1941
86,12.427,56.8492,14.1319
87,12.427,56.8492,14.5053
88,12.427,56.8492,14.4314
89,12.427,54.0922,14.2603
90,12.427,56.8492,14.178
91,12.427,56.8492,14.3505
92,12.427,54.0922,14.2479
93,12.427,56.8492,14.3153
94,12.427,56.8492,14.3426
95,12.427,56.8492,14.4594
96,12.427,56.8492,14.5423
97,12.427,711.834,14.0965
98,12.427,56.8492,15.4019
99,12.427,56.8492,14.4767
