Gerneration,Depth average
1,3.83832
2,3.62874
3,3.68663
4,3.70259
5,3.64072
6,3.66667
7,3.63273
8,3.6986
9,3.68263
10,3.66866
11,3.67465
12,3.67864
13,3.66068
14,3.68463
15,3.62076
16,3.71657
17,3.61876
18,3.69661
19,3.68263
20,3.6507
21,3.68064
22,3.65469
23,3.67864
24,3.66866
25,3.66866
26,3.68263
27,3.68064
28,3.67665
29,3.66866
30,3.65269
31,3.66467
32,3.68263
33,3.68064
34,3.63074
35,3.67864
36,3.71457
37,3.65868
38,3.70659
39,3.7006
40,3.66068
41,3.63473
42,3.63673
43,3.67665
44,3.65469
45,3.69461
46,3.67066
47,3.69461
48,3.69661
49,3.68663
