Gerneration,Depth average
1,4.35644
2,3.69307
3,3.57426
4,3.72277
5,3.51485
6,3.51485
7,3.58416
8,4.26733
9,4.9703
10,5.15842
11,5
12,4.73267
13,5.09901
14,4.9802
15,4.75248
16,5.16832
17,5.11881
18,5.14851
19,5.52475
20,5.27723
21,5.65347
22,5.94059
23,5.69307
24,5.76238
25,5.84158
26,5.90099
27,6.15842
28,6.47525
29,6.59406
30,6.67327
31,6.35644
32,6.54455
33,6.70297
34,6.64356
35,6.69307
36,7
37,6.88119
38,6.85149
39,6.46535
40,6.71287
41,6.57426
42,6.9604
43,6.73267
44,6.58416
45,6.79208
46,6.82178
47,6.83168
48,7.12871
49,6.88119
50,6.76238
51,6.46535
52,6.39604
53,6.40594
54,6.88119
55,6.80198
56,6.80198
57,6.59406
58,6.47525
59,6.18812
60,6.08911
61,6.49505
62,6.53465
63,6.24752
64,6.36634
65,6.40594
66,6.57426
67,6.16832
68,6.12871
69,6.90099
70,6.58416
71,6.64356
72,6.75248
73,6.55446
74,6.55446
75,6.47525
76,6.27723
77,6.32673
78,6.30693
79,6.32673
80,6.42574
81,6.45545
82,6.28713
83,6.09901
84,6.39604
85,6.49505
86,6.47525
87,6.07921
88,5.91089
89,6.23762
90,6.30693
91,6.21782
92,6.23762
93,6.43564
94,6.79208
95,6.69307
96,6.85149
97,7.14851
98,6.86139
99,6.62376
