Generation,Diversity
1,64
2,47
3,32
4,30
5,24
6,19
7,29
8,27
9,25
10,22
11,25
12,29
13,25
14,30
15,30
16,27
17,29
18,36
19,27
20,36
21,35
22,33
23,33
24,38
25,36
26,32
27,24
28,25
29,28
30,32
31,35
32,36
33,33
34,33
35,29
36,33
37,32
38,32
39,27
40,33
41,37
42,37
43,33
44,32
45,32
46,27
47,27
48,28
49,30
50,39
51,36
52,30
53,27
54,25
55,23
56,29
57,31
58,32
59,31
60,37
61,34
62,38
63,34
64,41
65,31
66,38
67,26
68,34
69,33
70,34
71,32
72,30
73,28
74,31
75,30
76,38
77,38
78,31
79,33
80,31
81,31
82,26
83,25
84,30
85,29
86,22
87,29
88,26
89,29
90,34
91,32
92,26
93,27
94,23
95,30
96,29
97,32
98,21
99,26
