Generation,Diversity
1,1
2,2
3,2
4,2
5,4
6,3
7,2
8,3
9,2
10,3
11,2
12,2
13,4
14,1
15,2
16,2
17,3
18,2
19,3
20,2
21,1
22,1
23,4
24,1
25,3
26,1
27,1
28,1
29,2
30,3
31,2
32,2
33,3
34,2
35,1
36,2
37,3
38,3
39,2
40,2
41,4
42,3
43,2
44,2
45,3
46,2
47,4
48,2
49,1
50,4
51,2
52,1
53,2
54,2
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,3
68,1
69,4
70,2
71,3
72,2
73,1
74,3
75,3
76,3
77,1
78,2
79,2
80,4
81,4
82,2
83,2
84,2
85,2
86,5
87,2
88,6
89,1
90,2
91,3
92,1
93,3
94,2
95,3
96,2
97,2
98,3
99,1
100,5
101,2
102,3
103,1
104,1
105,2
106,2
107,2
108,2
109,2
110,1
111,1
112,2
113,1
114,4
115,6
116,4
117,2
118,3
119,2
120,2
121,1
122,2
123,1
124,3
125,1
126,4
127,2
128,2
129,3
130,4
131,2
132,4
133,2
134,3
135,2
136,3
137,2
138,4
139,2
140,1
141,2
142,3
143,3
144,3
145,5
146,3
147,2
148,4
149,1
150,2
151,3
152,2
153,1
154,3
155,3
156,2
157,3
158,3
159,2
160,2
161,3
162,3
163,2
164,3
165,2
166,5
167,3
168,2
169,2
170,2
171,1
172,4
173,1
174,1
175,2
176,3
177,1
178,4
179,4
180,4
181,2
182,3
183,1
184,2
185,3
186,1
187,2
188,1
189,4
190,2
191,1
192,3
193,4
194,3
195,1
196,2
197,2
198,4
199,1
200,2
201,2
202,3
203,3
204,2
205,2
206,2
207,1
208,2
209,3
210,2
211,1
212,1
213,4
214,3
215,2
216,3
217,4
218,3
219,3
220,2
221,3
222,3
223,2
224,2
225,1
226,3
227,1
228,1
229,2
230,1
231,2
232,2
233,2
234,1
235,2
236,3
237,3
238,3
239,2
240,1
241,1
242,1
243,1
244,2
245,2
246,2
247,3
248,1
249,4
250,3
251,2
252,1
253,3
254,1
255,1
256,1
257,3
258,2
259,1
260,3
261,3
262,2
263,3
264,2
265,3
266,3
267,2
268,2
269,2
270,3
271,1
272,1
273,3
274,2
275,2
276,2
277,4
278,1
279,2
280,2
281,2
282,3
283,2
284,1
285,1
286,2
287,1
288,3
289,4
290,3
291,3
292,2
293,4
294,3
295,4
296,1
297,2
298,3
299,2
300,2
301,1
302,1
303,2
304,4
305,2
306,1
307,1
308,1
309,3
310,3
311,3
312,3
313,3
314,1
315,2
316,2
317,2
318,3
319,2
320,4
321,2
322,4
323,2
324,1
325,1
326,3
327,2
328,3
329,1
330,2
331,3
332,3
333,2
334,2
335,2
336,3
337,5
338,3
339,3
340,1
341,2
342,1
343,1
344,3
345,2
346,2
347,1
348,1
349,1
350,2
351,2
352,4
353,3
354,4
355,2
356,2
357,3
358,4
359,1
360,2
361,1
362,4
363,3
364,1
365,1
366,3
367,3
368,2
369,4
370,1
371,3
372,2
373,2
374,2
375,2
376,2
377,3
378,3
379,2
380,2
381,1
382,3
383,3
384,2
385,2
386,2
387,4
388,1
389,1
390,3
391,2
392,4
393,4
394,3
395,2
396,1
397,3
398,3
399,2
400,3
401,1
402,3
403,2
404,2
405,3
406,1
407,3
408,4
409,3
410,2
411,3
412,1
413,2
414,4
415,2
416,4
417,2
418,3
419,2
420,2
421,2
422,3
423,2
424,2
425,2
426,3
427,4
428,3
429,3
430,4
431,2
432,3
433,4
434,3
435,2
436,3
437,3
438,4
439,2
440,3
441,1
442,1
443,2
444,3
445,1
446,2
447,1
448,2
449,4
450,2
451,3
452,2
453,3
454,1
455,3
456,1
457,2
458,3
459,3
460,1
461,4
462,3
463,3
464,4
465,4
466,2
467,1
468,3
469,1
470,2
471,1
472,2
473,3
474,2
475,3
476,2
477,2
478,2
479,1
480,1
481,3
482,1
483,1
484,3
485,3
486,4
487,1
488,3
489,2
490,4
491,3
492,4
493,3
494,2
495,3
496,3
497,2
498,2
499,1
