Gerneration,Depth average
1,3.51485
2,2.59406
3,2.36634
4,2.35644
5,2.21782
6,2.19802
7,2.18812
8,2.05941
9,2.07921
10,2.10891
11,2.0396
12,2.0297
13,2.0297
14,2.0396
15,2.0198
16,2.0297
17,2.0495
18,2.06931
19,2.06931
20,2.14851
21,2.27723
22,2.36634
23,2.58416
24,2.54455
25,2.66337
26,2.66337
27,2.70297
28,2.66337
29,2.68317
30,2.75248
31,2.69307
32,2.69307
33,2.66337
34,2.63366
35,2.66337
36,2.67327
37,2.68317
38,2.69307
39,2.74257
40,2.71287
41,2.75248
42,2.67327
43,2.74257
44,2.67327
45,2.70297
46,2.72277
47,2.75248
48,2.73267
49,2.68317
50,2.70297
51,2.74257
52,2.65347
53,2.63366
54,2.57426
55,2.62376
56,2.60396
57,2.66337
58,2.69307
59,2.65347
60,2.66337
61,2.65347
62,2.71287
63,2.78218
64,2.66337
65,2.67327
66,2.68317
67,2.71287
68,2.75248
69,2.69307
70,2.69307
71,2.69307
72,2.66337
73,2.65347
74,2.64356
75,2.61386
76,2.63366
77,2.62376
78,2.60396
79,2.59406
80,2.63366
81,2.70297
82,2.71287
83,2.72277
84,2.77228
85,2.74257
86,2.76238
87,2.77228
88,2.68317
89,2.74257
90,2.73267
91,2.74257
92,2.70297
93,2.66337
94,2.63366
95,2.61386
96,2.68317
97,2.72277
98,2.65347
99,2.64356
