Generation,Diversity
1,50
2,32
3,30
4,28
5,27
6,33
7,30
8,31
9,30
10,30
11,33
12,30
13,36
14,32
15,32
16,31
17,30
18,33
19,30
20,33
21,34
22,32
23,33
24,35
25,29
26,32
27,35
28,32
29,30
30,29
31,29
32,31
33,30
34,29
35,32
36,32
37,34
38,30
39,30
40,32
41,29
42,29
43,33
44,29
45,32
46,35
47,34
48,30
49,31
50,37
51,33
52,30
53,32
54,32
55,27
56,33
57,30
58,29
59,33
60,31
61,33
62,29
63,32
64,29
65,31
66,33
67,30
68,31
69,32
70,31
71,33
72,30
73,32
74,30
75,29
76,33
77,33
78,33
79,27
80,32
81,32
82,34
83,27
84,33
85,30
86,31
87,30
88,29
89,31
90,27
91,30
92,29
93,27
94,29
95,30
96,32
97,28
98,24
99,34
