Gerneration,Depth average
1,5.98802
2,8.43114
3,8.33733
4,8.44311
5,8.38922
6,8.32335
7,8.49102
8,8.42914
9,8.26747
10,8.40918
11,8.39521
12,5.42315
13,5.44311
14,5.42715
15,5.4491
16,5.42116
17,5.31138
18,5.3992
19,5.4511
20,5.43114
21,5.40719
22,5.49501
23,5.42315
24,5.36926
25,5.34531
26,5.4012
27,5.36527
28,5.52096
29,5.39321
30,5.39721
31,5.36926
32,5.43713
33,5.40519
34,5.38323
35,5.42715
36,5.44311
37,5.37725
38,5.34132
39,5.36926
40,5.43114
41,5.3493
42,5.43912
43,5.40519
44,5.41118
45,5.45509
46,5.42715
47,5.26347
48,5.36527
49,5.40719
