Generation,Diversity
1,26
2,22
3,24
4,23
5,21
6,25
7,26
8,20
9,18
10,26
11,24
12,23
13,26
14,23
15,27
16,20
17,26
18,22
19,21
20,25
21,26
22,25
23,24
24,25
25,30
26,28
27,27
28,25
29,25
30,26
31,26
32,28
33,25
34,23
35,25
36,24
37,24
38,23
39,19
40,29
41,26
42,25
43,30
44,23
45,28
46,19
47,31
48,24
49,24
50,23
51,24
52,27
53,29
54,29
55,31
56,29
57,27
58,27
59,26
60,26
61,24
62,21
63,25
64,21
65,24
66,23
67,26
68,29
69,22
70,23
71,26
72,20
73,27
74,32
75,25
76,23
77,24
78,30
79,26
80,31
81,25
82,25
83,27
84,25
85,30
86,27
87,23
88,26
89,26
90,19
91,22
92,28
93,27
94,27
95,27
96,25
97,28
98,25
99,30
100,28
101,23
102,29
103,23
104,26
105,21
106,26
107,23
108,24
109,23
110,25
111,22
112,21
113,24
114,23
115,28
116,31
117,27
118,29
119,28
120,27
121,22
122,25
123,30
124,21
125,30
126,23
127,33
128,27
129,25
130,24
131,26
132,30
133,32
134,27
135,24
136,26
137,20
138,26
139,30
140,32
141,22
142,27
143,22
144,26
145,21
146,23
147,32
148,27
149,26
150,25
151,26
152,29
153,27
154,19
155,30
156,27
157,27
158,25
159,27
160,30
161,19
162,26
163,21
164,28
165,28
166,34
167,23
168,27
169,26
170,28
171,20
172,24
173,23
174,26
175,23
176,26
177,31
178,22
179,27
180,27
181,27
182,24
183,28
184,24
185,28
186,26
187,28
188,27
189,26
190,28
191,24
192,23
193,25
194,20
195,23
196,26
197,22
198,27
199,25
200,23
201,34
202,27
203,26
204,22
205,24
206,27
207,21
208,28
209,21
210,26
211,25
212,26
213,27
214,26
215,29
216,26
217,21
218,26
219,24
220,28
221,20
222,27
223,24
224,30
225,20
226,27
227,27
228,24
229,28
230,26
231,26
232,26
233,33
234,29
235,31
236,26
237,23
238,26
239,23
240,27
241,22
242,32
243,27
244,18
245,31
246,32
247,28
248,29
249,32
250,31
251,25
252,23
253,23
254,33
255,27
256,30
257,25
258,25
259,32
260,24
261,28
262,29
263,28
264,23
265,26
266,33
267,24
268,22
269,33
270,24
271,31
272,23
273,24
274,28
275,26
276,31
277,28
278,21
279,25
280,26
281,25
282,26
283,25
284,24
285,23
286,24
287,18
288,25
289,21
290,25
291,24
292,28
293,24
294,22
295,26
296,24
297,28
298,26
299,25
300,28
301,28
302,21
303,28
304,24
305,30
306,26
307,26
308,20
309,28
310,24
311,25
312,26
313,26
314,24
315,26
316,22
317,27
318,24
319,22
320,26
321,32
322,23
323,24
324,27
325,25
326,27
327,23
328,28
329,22
330,26
331,23
332,24
333,26
334,24
335,25
336,28
337,26
338,31
339,20
340,24
341,25
342,26
343,26
344,26
345,26
346,23
347,25
348,30
349,24
350,32
351,27
352,27
353,28
354,23
355,32
356,25
357,24
358,24
359,23
360,22
361,24
362,24
363,26
364,30
365,24
366,28
367,23
368,25
369,26
370,27
371,24
372,24
373,29
374,25
375,30
376,21
377,29
378,24
379,23
380,23
381,29
382,28
383,30
384,27
385,27
386,24
387,22
388,23
389,27
390,24
391,25
392,27
393,26
394,31
395,25
396,29
397,26
398,31
399,24
400,23
401,29
402,27
403,22
404,27
405,23
406,26
407,24
408,21
409,19
410,26
411,23
412,23
413,26
414,29
415,31
416,28
417,27
418,23
419,15
420,27
421,26
422,26
423,23
424,22
425,31
426,23
427,23
428,25
429,29
430,22
431,22
432,23
433,28
434,25
435,27
436,26
437,29
438,27
439,25
440,24
441,21
442,31
443,25
444,27
445,28
446,23
447,24
448,28
449,26
450,23
451,26
452,27
453,31
454,20
455,24
456,28
457,27
458,27
459,25
460,24
461,22
462,22
463,25
464,24
465,23
466,27
467,23
468,25
469,28
470,26
471,23
472,28
473,25
474,22
475,28
476,24
477,24
478,25
479,28
480,24
481,30
482,27
483,20
484,25
485,26
486,27
487,26
488,35
489,29
490,25
491,28
492,23
493,24
494,29
495,26
496,23
497,24
498,24
499,27
