Generation,Diversity
1,56
2,36
3,24
4,19
5,9
6,5
7,6
8,2
9,6
10,4
11,2
12,3
13,4
14,5
15,4
16,4
17,5
18,5
19,4
20,4
21,4
22,5
23,6
24,5
25,6
26,3
27,4
28,4
29,5
30,8
31,6
32,5
33,6
34,4
35,4
36,4
37,4
38,4
39,5
40,3
41,4
42,6
43,4
44,4
45,4
46,6
47,5
48,2
49,6
50,7
51,6
52,6
53,5
54,5
55,7
56,3
57,3
58,2
59,3
60,6
61,4
62,5
63,5
64,5
65,4
66,5
67,5
68,3
69,2
70,3
71,5
72,5
73,5
74,8
75,7
76,5
77,6
78,6
79,6
80,4
81,3
82,4
83,6
84,5
85,2
86,4
87,4
88,4
89,6
90,4
91,4
92,5
93,5
94,6
95,2
96,2
97,4
98,5
99,7
