Generation,Best,Worse,Average
1,18.5985,25.4394,6.95258e-310
2,18.4298,23.1636,19.7548
3,18.4298,28.6251,19.0727
4,17.6996,87.9397,19.6742
5,17.6996,22.6028,20.9738
6,17.6996,22.6028,18.666
7,17.6996,40.6999,18.7505
8,17.6216,23.1373,19.1272
9,17.6216,40.1626,18.6336
10,17.2707,22.6028,19.2304
11,17.2707,23.1636,18.7194
12,17.2707,23.1636,18.7954
13,17.2707,23.2363,18.6375
14,17.2707,23.1636,18.9243
15,17.2707,23.1636,18.5786
16,17.2707,23.1636,18.4705
17,17.2707,23.2363,18.4826
18,17.2707,32.514,18.55
19,17.2707,22.7402,18.6535
20,17.2707,23.1636,18.2223
21,17.2707,23.1636,18.6706
22,17.2707,61.9048,18.2969
23,17.2707,38.5328,18.8912
24,17.2707,23.1636,19.1073
25,17.2707,23.1636,18.2702
26,17.2707,23.1636,18.6761
27,17.2707,38.5328,18.79
28,17.2707,23.1636,19.333
29,17.2707,38.5328,18.1478
30,17.2707,23.1636,18.7036
31,17.2707,23.2363,18.7444
32,17.2707,23.1636,18.4944
33,17.2707,23.1636,18.1209
34,17.2707,23.1636,18.4628
35,17.2707,32.514,18.2997
36,17.2707,23.1636,18.5279
37,17.2707,23.2363,18.7058
38,17.2707,23.1636,18.7051
39,17.2707,32.514,18.5164
40,17.2707,23.2363,18.9334
41,17.2707,23.2363,18.4431
42,17.2707,23.1636,18.7735
43,17.2707,23.1636,18.7381
44,17.2707,32.514,18.2178
45,17.2707,23.2363,18.8286
46,17.2707,38.5328,18.5147
47,17.2707,23.1636,19.0642
48,17.2707,23.1636,18.627
49,17.2707,23.1636,18.6459
