Generation,Best,Worse,Average
1,20.9107,22.5474,6.95258e-310
2,20.9107,20.9107,20.9448
3,20.9107,20.9107,20.9107
4,20.9107,22.5474,20.9107
5,20.9107,22.6534,20.9448
6,20.9107,20.9107,20.9448
7,20.9107,20.9107,20.9107
8,20.9107,20.9107,20.9107
9,20.9107,23.5944,20.9107
10,20.9107,22.6617,21.1184
11,20.9107,20.9107,20.9448
12,20.9107,22.5474,20.9107
13,20.9107,20.9107,inf
14,20.9107,23.5944,20.9107
15,20.9107,23.2165,21.0685
16,20.9107,22.1024,20.9448
17,20.9107,22.6534,20.934
18,20.9107,22.6617,20.979
19,20.9107,20.9107,20.9448
20,20.9107,20.9107,20.9107
21,20.9107,20.9107,20.9107
22,20.9107,23.5944,20.9107
23,20.9107,23.2165,20.9633
24,20.9107,23.5944,20.9448
25,20.9107,22.5474,inf
26,20.9107,23.2165,20.9769
27,20.9107,23.5944,21.0024
28,20.9107,23.2165,20.9975
29,20.9107,23.5944,20.943
30,20.9107,23.2165,21.0298
31,20.9107,20.9107,inf
32,20.9107,22.6534,20.9107
33,20.9107,22.5474,20.9448
34,20.9107,22.5474,20.9448
35,20.9107,20.9107,inf
36,20.9107,23.2165,20.9107
37,20.9107,23.2165,20.9448
38,20.9107,23.2165,20.9448
39,20.9107,23.2165,inf
40,20.9107,23.5944,inf
41,20.9107,20.9107,inf
42,20.9107,23.2165,20.9107
43,20.9107,23.5944,20.943
44,20.9107,23.5944,20.9975
45,20.9107,23.2165,21.0159
46,20.9107,23.2165,20.9448
47,20.9107,23.5944,inf
48,20.9107,23.5944,20.9975
49,20.9107,23.2165,20.9633
