Gerneration,Depth average
1,3.84314
2,3.94118
3,3.94118
4,3.86275
5,3.90196
6,3.96078
7,3.54902
8,3.88235
9,3.82353
10,3.84314
11,3.96078
12,3.76471
13,3.92157
14,3.84314
15,3.72549
16,3.90196
17,3.90196
18,3.90196
19,3.78431
20,3.7451
21,3.60784
22,3.80392
23,3.82353
24,3.92157
25,3.84314
26,3.80392
27,3.90196
28,3.7451
29,3.84314
30,3.7451
31,3.88235
32,3.88235
33,3.86275
34,3.72549
35,3.80392
36,3.86275
37,3.88235
38,3.84314
39,3.82353
40,3.80392
41,3.82353
42,4.45098
43,3.98039
44,3.84314
45,3.82353
46,3.90196
47,3.90196
48,3.80392
49,3.82353
50,3.92157
51,3.86275
52,3.86275
53,3.68627
54,3.84314
55,3.78431
56,3.82353
57,3.80392
58,3.88235
59,3.84314
60,3.88235
61,3.86275
62,3.88235
63,3.86275
64,3.96078
65,3.92157
66,3.84314
67,3.7451
68,3.86275
69,3.88235
70,3.78431
71,3.80392
72,3.76471
73,3.7451
74,3.86275
75,3.80392
76,3.80392
77,3.80392
78,3.84314
79,3.84314
80,3.78431
81,3.80392
82,3.7451
83,3.86275
84,3.86275
85,3.80392
86,3.86275
87,3.86275
88,3.90196
89,4.47059
90,4.4902
91,4.58824
92,4.5098
93,4.60784
94,4.68627
95,4.54902
96,4.70588
97,4.31373
98,4.70588
99,4.43137
