Generation,Diversity
1,5
2,4
3,4
4,3
5,7
6,4
7,3
8,4
9,5
10,4
11,4
12,5
13,4
14,4
15,3
16,6
17,3
18,4
19,4
20,3
21,5
22,3
23,5
24,3
25,5
26,7
27,4
28,3
29,5
30,4
31,5
32,5
33,3
34,4
35,3
36,4
37,5
38,5
39,4
40,6
41,4
42,8
43,4
44,4
45,5
46,4
47,4
48,4
49,3
50,3
51,3
52,5
53,6
54,4
55,3
56,3
57,4
58,3
59,5
60,4
61,4
62,4
63,4
64,4
65,3
66,3
67,4
68,6
69,5
70,4
71,3
72,5
73,4
74,3
75,5
76,3
77,4
78,5
79,5
80,4
81,4
82,4
83,4
84,4
85,5
86,5
87,4
88,4
89,3
90,4
91,5
92,3
93,3
94,3
95,4
96,4
97,4
98,4
99,3
