Generation,Best,Worse,Average
1,18.6701,19.5587,6.95288e-310
2,18.6701,19.9985,18.89
3,18.6701,19.5587,18.8856
4,18.6701,20.0571,18.8724
5,18.6701,19.5587,18.9058
6,18.6701,20.0571,18.833
7,18.6701,25.3638,18.9243
8,18.6701,19.5587,18.9232
9,18.6701,20.0571,18.8436
10,18.6701,20.9463,18.9045
11,18.6701,20.9463,18.8943
12,18.6701,20.0571,18.8601
13,18.6701,19.5587,18.851
14,18.6701,19.5587,18.8285
15,18.6701,20.9463,18.9273
16,18.6701,19.9985,18.9395
17,18.6701,19.5587,18.8138
18,18.6701,19.5587,18.8703
19,18.6701,19.5587,18.8285
20,18.6701,19.5587,18.8724
21,18.6701,19.8798,18.8285
22,18.6701,20.0571,18.9052
23,18.6701,20.0571,18.9133
24,18.6701,20.9463,18.8928
25,18.6701,20.0571,18.8999
26,18.6701,19.5587,18.8728
27,18.6701,22.4124,18.8879
28,18.6701,19.9985,18.8743
29,18.6701,19.5587,18.8712
30,18.6701,19.5587,18.846
31,18.6701,21.7021,18.877
32,18.6701,20.0571,18.9673
33,18.6701,20.0571,18.8774
34,18.6701,19.5587,18.9217
35,18.6701,25.3638,18.846
36,18.6701,25.3638,18.9458
37,18.6701,25.3638,18.9908
38,18.6701,20.0571,18.9458
39,18.6701,19.8798,18.8366
40,18.5985,20.9463,18.8492
41,18.5985,22.4124,18.9013
42,18.5985,22.4124,19.4878
43,18.5985,22.4124,19.2376
44,18.5985,22.4124,19.3427
45,18.5985,22.4124,19.3158
46,18.5712,31.3955,19.0361
47,18.5712,31.7849,19.4458
48,18.5712,31.7849,19.3851
49,18.5712,21.6106,19.138
50,18.5712,21.4396,18.9989
51,18.5712,21.4396,19.001
52,18.5712,20.3119,18.9538
53,18.5712,20.3119,18.874
54,18.5712,27.5906,18.9805
55,18.5712,20.3119,19.0403
56,18.5264,31.624,18.9345
57,18.5264,20.3119,19.0642
58,18.5264,20.3119,18.9798
59,18.5264,20.3119,18.8508
60,18.5264,20.3119,18.9366
61,18.5264,21.307,18.95
62,18.5264,20.3119,18.9927
63,18.5264,31.2752,18.9227
64,18.5264,20.3119,19.1096
65,18.5264,21.4711,18.9113
66,18.5264,21.4711,19.0112
67,18.5264,20.3119,18.9536
68,18.5264,21.1164,18.8684
69,18.5264,21.4711,18.9949
70,18.5264,20.3119,18.9689
71,18.5264,21.307,18.992
72,18.5264,31.624,19.0112
73,18.5264,20.3119,19.2603
74,18.5264,21.4711,18.8687
75,18.5264,20.3119,18.9487
76,18.5264,20.3119,18.9885
77,18.5264,31.624,19.0056
78,18.5264,20.3119,19.3004
79,18.5264,31.624,18.8243
80,18.5264,21.307,19.1477
81,18.5264,31.624,18.9564
82,18.5264,31.2752,19.2259
83,18.5264,20.3119,19.1893
84,18.5264,21.307,18.9692
85,18.5264,21.4711,19.0107
86,18.5264,20.3119,18.9783
87,18.5264,20.3119,18.9515
88,18.5264,20.3119,18.9555
89,18.5264,21.307,18.9606
90,18.5264,31.624,18.8999
91,18.5264,31.624,19.3411
92,18.5264,31.624,19.0281
93,18.5264,21.4711,19.107
94,18.5264,20.3119,19.0086
95,18.5264,20.3119,18.9564
96,18.5264,21.4711,18.8704
97,18.5264,20.3119,19.0091
98,18.5264,21.307,18.8775
99,18.5264,20.3119,18.9458
