Generation,Diversity
1,14
2,16
3,14
4,17
5,20
6,21
7,16
8,17
9,17
10,18
11,16
12,20
13,16
14,14
15,16
16,17
17,22
18,17
19,18
20,18
21,19
22,18
23,14
24,18
25,13
26,16
27,17
28,16
29,18
30,18
31,18
32,14
33,20
34,18
35,17
36,16
37,16
38,18
39,15
40,16
41,19
42,19
43,16
44,14
45,15
46,17
47,19
48,16
49,15
50,19
51,17
52,18
53,17
54,19
55,15
56,17
57,13
58,16
59,17
60,13
61,17
62,19
63,15
64,18
65,15
66,21
67,19
68,17
69,17
70,15
71,14
72,15
73,16
74,17
75,16
76,17
77,18
78,14
79,17
80,16
81,19
82,15
83,15
84,17
85,17
86,19
87,19
88,21
89,15
90,16
91,16
92,17
93,21
94,15
95,20
96,19
97,16
98,17
99,16
100,15
101,20
102,18
103,16
104,19
105,22
106,14
107,19
108,16
109,16
110,20
111,18
112,19
113,18
114,16
115,17
116,18
117,19
118,18
119,20
120,17
121,20
122,15
123,21
124,20
125,20
126,21
127,13
128,17
129,19
130,22
131,19
132,14
133,21
134,17
135,14
136,17
137,16
138,15
139,16
140,17
141,18
142,16
143,18
144,17
145,18
146,17
147,12
148,16
149,19
150,19
151,17
152,14
153,18
154,17
155,18
156,18
157,18
158,19
159,19
160,15
161,13
162,19
163,15
164,19
165,16
166,17
167,19
168,13
169,14
170,17
171,17
172,18
173,15
174,16
175,14
176,16
177,20
178,14
179,17
180,17
181,20
182,18
183,22
184,14
185,18
186,14
187,15
188,16
189,18
190,17
191,17
192,13
193,15
194,17
195,17
196,15
197,20
198,22
199,16
200,20
201,17
202,20
203,18
204,16
205,19
206,18
207,18
208,14
209,17
210,18
211,18
212,18
213,18
214,12
215,15
216,16
217,19
218,16
219,17
220,19
221,19
222,16
223,17
224,15
225,15
226,17
227,16
228,18
229,17
230,22
231,16
232,17
233,18
234,18
235,17
236,21
237,16
238,18
239,18
240,22
241,17
242,17
243,12
244,16
245,15
246,16
247,21
248,14
249,21
250,20
251,20
252,17
253,16
254,19
255,17
256,14
257,15
258,18
259,19
260,19
261,14
262,18
263,16
264,19
265,16
266,20
267,21
268,20
269,17
270,20
271,18
272,14
273,22
274,20
275,14
276,16
277,16
278,18
279,19
280,14
281,16
282,18
283,15
284,18
285,14
286,20
287,17
288,18
289,21
290,17
291,20
292,16
293,17
294,15
295,19
296,13
297,15
298,17
299,16
300,16
301,15
302,17
303,16
304,17
305,14
306,18
307,17
308,16
309,14
310,17
311,16
312,16
313,17
314,18
315,16
316,19
317,16
318,16
319,17
320,17
321,19
322,18
323,20
324,16
325,21
326,21
327,19
328,14
329,23
330,15
331,17
332,16
333,18
334,17
335,17
336,17
337,16
338,18
339,15
340,22
341,18
342,17
343,19
344,17
345,15
346,15
347,16
348,18
349,17
350,14
351,21
352,19
353,17
354,16
355,16
356,15
357,18
358,20
359,17
360,14
361,19
362,16
363,19
364,19
365,17
366,15
367,18
368,16
369,17
370,19
371,18
372,16
373,18
374,15
375,18
376,25
377,19
378,15
379,17
380,16
381,12
382,17
383,16
384,13
385,16
386,18
387,18
388,18
389,17
390,21
391,18
392,17
393,18
394,18
395,20
396,15
397,20
398,21
399,15
400,13
401,23
402,14
403,15
404,18
405,20
406,15
407,13
408,19
409,17
410,20
411,15
412,19
413,19
414,21
415,14
416,14
417,16
418,14
419,20
420,20
421,18
422,16
423,20
424,18
425,16
426,17
427,17
428,23
429,17
430,20
431,15
432,16
433,14
434,17
435,17
436,17
437,22
438,19
439,17
440,20
441,19
442,18
443,16
444,18
445,18
446,17
447,18
448,14
449,17
450,16
451,14
452,17
453,19
454,22
455,19
456,14
457,15
458,17
459,17
460,18
461,18
462,17
463,16
464,13
465,17
466,14
467,19
468,11
469,16
470,15
471,14
472,15
473,16
474,14
475,17
476,16
477,16
478,21
479,23
480,21
481,23
482,18
483,17
484,17
485,12
486,16
487,22
488,18
489,16
490,17
491,13
492,17
493,17
494,18
495,14
496,12
497,20
498,18
499,17
