Generation,Diversity
1,64
2,46
3,27
4,13
5,8
6,11
7,3
8,4
9,3
10,3
11,3
12,2
13,1
14,2
15,2
16,2
17,3
18,1
19,3
20,2
21,4
22,4
23,4
24,3
25,3
26,4
27,5
28,4
29,3
30,5
31,7
32,3
33,6
34,5
35,4
36,3
37,2
38,5
39,5
40,6
41,5
42,6
43,6
44,2
45,2
46,1
47,3
48,3
49,2
50,2
51,2
52,2
53,3
54,2
55,3
56,5
57,4
58,4
59,3
60,5
61,2
62,2
63,3
64,4
65,3
66,3
67,5
68,3
69,2
70,1
71,5
72,6
73,3
74,4
75,5
76,4
77,1
78,2
79,2
80,2
81,2
82,1
83,2
84,5
85,2
86,2
87,6
88,2
89,5
90,5
91,3
92,3
93,2
94,3
95,1
96,2
97,2
98,4
99,4
