Generation,Best,Worse,Average
1,18.7949,21.5836,0
2,18.7949,22.6617,18.8225
3,18.7949,23.5651,18.8625
4,18.7949,23.5651,18.8697
5,18.7949,18.7949,18.9007
6,18.7949,23.5651,18.7949
7,18.7949,22.8558,18.8421
8,18.7949,23.5651,18.8351
9,18.7949,23.5651,18.8853
10,18.7949,18.7949,18.8804
11,18.7949,23.5651,18.7949
12,18.7949,22.6617,18.9242
13,18.7949,23.5651,18.8332
14,18.7949,23.2165,18.847
15,18.7949,23.5651,18.8789
16,18.7949,22.8558,18.8421
17,18.7949,19.2842,18.892
18,18.7949,22.6617,18.7997
19,18.7949,22.6617,18.9098
20,18.7949,23.2165,18.8332
21,18.7949,21.5836,18.9111
22,18.7949,22.8558,18.8274
23,18.7949,22.8558,18.8351
24,18.7949,21.5836,18.8351
25,18.7949,18.7949,18.8225
26,18.7949,18.7949,18.7949
27,18.7949,22.8558,18.7949
28,18.7949,23.5651,18.8952
29,18.7949,18.7949,18.8421
30,18.7949,23.2165,18.7949
31,18.7949,22.6617,18.9232
32,18.7949,18.7949,18.8332
33,18.7949,18.7949,18.7949
34,18.7949,18.7949,18.7949
35,18.7949,22.8558,18.7949
36,18.7949,23.5651,18.8351
37,18.7949,19.2842,18.8421
38,18.7949,23.5651,18.7997
39,18.7949,18.7949,18.8421
40,18.7949,18.7949,18.7949
41,18.7949,23.5651,18.7949
42,18.7949,19.2842,18.9242
43,18.7949,22.8558,18.7997
44,18.7949,23.2165,18.8351
45,18.7949,22.6617,18.9191
46,18.7949,23.5651,18.8332
47,18.7949,23.5651,18.8872
48,18.7949,18.7949,18.8421
49,18.7949,23.5651,18.7949
50,18.7949,18.7949,18.9039
51,18.7949,23.2165,18.7949
52,18.7949,23.5651,18.8789
53,18.7949,18.7949,18.9573
54,18.7949,18.7949,18.7949
55,18.7949,23.2165,18.7949
56,18.7949,21.5836,18.8387
57,18.7949,22.8558,18.8225
58,18.7949,21.5836,18.8351
59,18.7949,23.2165,18.8225
60,18.7949,18.7949,18.9645
61,18.7949,22.8558,18.7949
62,18.7949,22.6617,18.8351
63,18.7949,23.2165,18.8673
64,18.7949,23.2165,18.959
65,18.7949,23.2165,18.8789
66,18.7949,23.5651,18.9513
67,18.7949,18.7949,18.8894
68,18.7949,23.5651,18.7949
69,18.7949,23.2165,18.8421
70,18.7949,22.8558,18.8387
71,18.7949,21.5836,18.8351
72,18.7949,18.7949,18.8225
73,18.7949,23.5651,18.7949
74,18.7949,18.7949,18.9325
75,18.7949,23.5651,18.7949
76,18.7949,23.2165,18.9331
77,18.7949,23.2165,18.8387
78,18.7949,23.2165,18.8789
79,18.7949,22.8558,18.9046
80,18.7949,23.5651,18.8351
81,18.7949,22.6617,19.0489
82,18.7949,23.5651,18.8332
83,18.7949,23.2165,18.929
84,18.7949,21.7528,18.8789
85,18.7949,22.6617,18.8242
86,18.7949,23.5651,18.8332
87,18.7949,23.2165,18.9366
88,18.7949,19.2842,18.8387
89,18.7949,21.7528,18.7997
90,18.7949,18.7949,18.8535
91,18.7949,18.7949,18.7949
92,18.7949,23.2165,18.7949
93,18.7949,22.6617,18.8387
94,18.7949,23.5651,18.8332
95,18.7949,21.7528,18.8421
96,18.7949,23.5651,18.8242
97,18.7949,23.2165,18.9769
98,18.7949,18.7949,18.9191
99,18.7949,18.7949,18.7949
100,18.7949,21.7528,18.7949
101,18.7949,23.2165,18.8242
102,18.7949,23.5651,18.8387
103,18.7949,18.7949,18.8421
104,18.7949,22.8558,18.7949
105,18.7949,23.5651,18.8351
106,18.7949,22.8558,18.9225
107,18.7949,23.5651,18.8351
108,18.7949,23.5651,18.8823
109,18.7949,18.7949,18.8823
110,18.7949,21.5836,18.7949
111,18.7949,22.8558,18.8225
112,18.7949,18.7949,18.8351
113,18.7949,23.2165,18.7949
114,18.7949,18.7949,18.8387
115,18.7949,23.5651,18.7949
116,18.7949,21.7528,18.8697
117,18.7949,23.2165,18.8242
118,18.7949,23.5651,18.8789
119,18.7949,23.5651,18.9735
120,18.7949,22.6617,18.8421
121,18.7949,23.5651,18.8332
122,18.7949,22.8558,18.9186
123,18.7949,22.8558,18.8734
124,18.7949,23.5651,18.8734
125,18.7949,22.6617,18.8823
126,18.7949,22.6617,18.8332
127,18.7949,22.6534,18.8625
128,18.7949,18.7949,19.0913
129,18.7949,18.7949,18.7949
130,18.7949,23.2165,18.7949
131,18.7949,18.7949,18.8663
132,18.7949,23.5651,18.7949
133,18.7949,23.2165,19.0097
134,18.7949,23.2165,18.8387
135,18.7949,18.7949,18.8789
136,18.7949,22.8558,18.7949
137,18.7949,18.7949,18.8644
138,18.7949,23.2165,18.7949
139,18.7949,18.7949,18.877
140,18.7949,23.5651,18.7949
141,18.7949,21.5836,18.9276
142,18.7949,22.6617,18.8225
143,18.7949,22.8558,18.8332
144,18.7949,23.5651,18.8351
145,18.7949,18.7949,18.8823
146,18.7949,18.7949,18.7949
147,18.7949,22.8558,18.7949
148,18.7949,18.7949,18.8351
149,18.7949,18.7949,18.7949
150,18.7949,18.7949,18.7949
151,18.7949,18.7949,18.7949
152,18.7949,23.5651,18.7949
153,18.7949,23.5651,18.8859
154,18.7949,23.5651,18.9296
155,18.7949,22.8558,18.8421
156,18.7949,23.5651,18.8753
157,18.7949,22.8558,18.8697
158,18.7949,23.2165,18.9027
159,18.7949,23.2165,18.9046
160,18.7949,23.2165,18.868
161,18.7949,23.2165,18.8387
162,18.7949,18.7949,18.9207
163,18.7949,23.5651,18.7949
164,18.7949,23.5651,18.8714
165,18.7949,21.7528,18.9276
166,18.7949,23.5651,18.8242
167,18.7949,23.2165,18.8804
168,18.7949,22.8558,18.8387
169,18.7949,22.6617,18.8734
170,18.7949,23.2165,18.8332
171,18.7949,23.2165,18.8789
172,18.7949,18.7949,18.877
173,18.7949,23.5651,18.7949
174,18.7949,18.7949,18.8804
175,18.7949,23.2165,18.7949
176,18.7949,22.8558,18.8825
177,18.7949,22.8558,18.8351
178,18.7949,21.7528,18.8692
179,18.7949,23.2165,18.8242
180,18.7949,18.7949,18.8387
181,18.7949,18.7949,18.7949
182,18.7949,19.2842,18.7949
183,18.7949,21.7528,18.7997
184,18.7949,19.2842,18.8535
185,18.7949,23.2165,18.7997
186,18.7949,23.2165,18.8825
187,18.7949,23.5651,18.8387
188,18.7949,22.8558,18.8908
189,18.7949,23.2165,18.8734
190,18.7949,18.7949,18.8387
191,18.7949,23.2165,18.7949
192,18.7949,23.2165,18.9207
193,18.7949,23.2165,18.9172
194,18.7949,23.2165,18.8789
195,18.7949,23.2165,18.9065
196,18.7949,23.2165,18.8789
197,18.7949,22.8558,19.0498
198,18.7949,22.6617,18.8351
199,18.7949,22.6617,18.838
200,18.7949,23.5651,18.8608
201,18.7949,23.2165,18.9296
202,18.7949,23.5651,18.8387
203,18.7949,18.7949,18.9187
204,18.7949,23.2165,18.7949
205,18.7949,23.5651,18.8825
206,18.7949,21.7528,18.9152
207,18.7949,23.2165,18.8242
208,18.7949,23.5651,18.8387
209,18.7949,23.2165,18.908
210,18.7949,18.7949,18.8663
211,18.7949,23.5651,18.7949
212,18.7949,23.2165,18.8421
213,18.7949,21.7528,18.8387
214,18.7949,18.7949,18.8518
215,18.7949,22.6617,18.7949
216,18.7949,23.5651,18.8715
217,18.7949,22.8558,18.847
218,18.7949,21.7528,18.8753
219,18.7949,23.5651,18.8242
220,18.7949,23.5651,18.9276
221,18.7949,18.7949,18.9733
222,18.7949,23.5651,18.7949
223,18.7949,23.5651,18.8804
224,18.7949,22.6617,18.929
225,18.7949,22.6617,18.8332
226,18.7949,23.5651,18.8332
227,18.7949,23.2165,18.8421
228,18.7949,22.6617,18.9172
229,18.7949,23.5651,18.8715
230,18.7949,23.5651,18.9973
231,18.7949,19.2842,18.9135
232,18.7949,23.5651,18.7997
233,18.7949,23.2165,18.9255
234,18.7949,22.6617,18.8387
235,18.7949,22.8558,18.8715
236,18.7949,18.7949,18.8734
237,18.7949,23.5651,18.7949
238,18.7949,22.8558,18.847
239,18.7949,22.6617,18.901
240,18.7949,23.2165,18.8332
