Gerneration,Depth average
1,2.75248
2,2.78218
3,2.76238
4,2.76238
5,2.75248
6,2.72277
7,2.70297
8,2.77228
9,2.80198
10,2.78218
11,2.76238
12,2.74257
13,2.74257
14,2.81188
15,2.75248
16,2.72277
17,2.83168
18,2.77228
19,2.77228
20,2.78218
21,2.75248
22,2.75248
23,2.75248
24,2.81188
25,2.73267
26,2.82178
27,2.74257
28,2.77228
29,2.72277
30,2.79208
31,2.76238
32,2.74257
33,2.78218
34,2.73267
35,2.72277
36,2.77228
37,2.72277
38,2.71287
39,2.73267
40,2.74257
41,2.76238
42,2.79208
43,2.75248
44,2.75248
45,2.78218
46,2.82178
47,2.77228
48,2.74257
49,2.79208
50,2.79208
51,2.77228
52,2.76238
53,2.74257
54,2.76238
55,2.81188
56,2.83168
57,2.79208
58,2.83168
59,2.77228
60,2.83168
61,2.78218
62,2.75248
63,2.72277
64,2.81188
65,2.71287
66,2.77228
67,2.79208
68,2.77228
69,2.77228
70,2.75248
71,2.74257
72,2.79208
73,2.75248
74,2.74257
75,2.79208
76,2.77228
77,2.82178
78,2.78218
79,2.79208
80,2.74257
81,2.75248
82,2.76238
83,2.75248
84,2.82178
85,2.72277
86,2.74257
87,2.74257
88,2.74257
89,2.74257
90,2.72277
91,2.81188
92,2.76238
93,2.73267
94,2.71287
95,2.79208
96,2.73267
97,2.77228
98,2.76238
99,2.79208
100,2.74257
101,2.74257
102,2.76238
103,2.80198
104,2.78218
105,2.83168
106,2.71287
107,2.79208
108,2.70297
109,2.69307
110,2.77228
111,2.78218
112,2.77228
113,2.71287
114,2.77228
115,2.77228
116,2.74257
117,2.73267
118,2.74257
119,2.76238
120,2.76238
121,2.75248
122,2.74257
123,2.84158
124,2.72277
125,2.77228
126,2.71287
127,2.78218
128,2.74257
129,2.72277
130,2.77228
131,2.70297
132,2.79208
133,2.78218
134,2.77228
135,2.78218
136,2.79208
137,2.75248
138,2.73267
139,2.71287
140,2.76238
141,2.77228
142,2.70297
143,2.75248
144,2.71287
145,2.77228
146,2.80198
147,2.71287
148,2.76238
149,2.77228
150,2.80198
151,2.83168
152,2.81188
153,2.76238
154,2.76238
155,2.67327
156,2.73267
157,2.78218
158,2.80198
159,2.78218
160,2.74257
161,2.78218
162,2.75248
163,2.72277
164,2.76238
165,2.74257
166,2.83168
167,2.73267
168,2.77228
169,2.75248
170,2.76238
171,2.74257
172,2.73267
173,2.78218
174,2.81188
175,2.77228
176,2.75248
177,2.76238
178,2.74257
179,2.80198
180,2.76238
181,2.75248
182,2.74257
183,2.75248
184,2.72277
185,2.74257
186,2.73267
187,2.79208
188,2.74257
189,2.81188
190,2.79208
191,2.75248
192,2.73267
193,2.75248
194,2.75248
195,2.77228
196,2.72277
197,2.79208
198,2.75248
199,2.79208
200,2.72277
201,2.76238
202,2.74257
203,2.79208
204,2.76238
205,2.76238
206,2.74257
207,2.79208
208,2.75248
209,2.73267
210,2.78218
211,2.78218
212,2.73267
213,2.80198
214,2.70297
215,2.77228
216,2.70297
217,2.83168
218,2.75248
219,2.72277
220,2.80198
221,2.80198
222,2.81188
223,2.74257
224,2.81188
225,2.76238
226,2.71287
227,2.82178
228,2.76238
229,2.75248
230,2.80198
231,2.74257
232,2.78218
233,2.78218
234,2.77228
235,2.77228
236,2.73267
237,2.76238
238,2.75248
239,2.79208
240,2.74257
241,2.72277
242,2.75248
243,2.70297
244,2.74257
245,2.79208
246,2.76238
247,2.76238
248,2.77228
249,2.75248
250,2.70297
251,2.71287
252,2.75248
253,2.77228
254,2.75248
255,2.77228
256,2.77228
257,2.82178
258,2.75248
259,2.75248
260,2.81188
261,2.81188
262,2.82178
263,2.73267
264,2.76238
265,2.75248
266,2.78218
267,2.76238
268,2.68317
269,2.72277
270,2.77228
271,2.75248
272,2.72277
273,2.79208
274,2.73267
275,2.76238
276,2.78218
277,2.80198
278,2.72277
279,2.77228
280,2.79208
281,2.78218
282,2.81188
283,2.76238
284,2.75248
285,2.77228
286,2.73267
287,2.77228
288,2.82178
289,2.78218
290,2.80198
291,2.79208
292,2.75248
293,2.74257
294,2.78218
295,2.77228
296,2.76238
297,2.72277
298,2.80198
299,2.73267
300,2.79208
301,2.76238
302,2.69307
303,2.76238
304,2.76238
305,2.75248
306,2.77228
307,2.77228
308,2.73267
309,2.79208
310,2.79208
311,2.74257
312,2.78218
313,2.76238
314,2.77228
315,2.74257
316,2.77228
317,2.74257
