Generation,Best,Worse,Average
1,19.8798,19.8798,6.95256e-310
2,19.8798,19.8798,19.8798
3,19.8798,19.8798,19.8798
4,19.8798,19.8798,19.8798
5,19.8798,19.8798,19.8798
6,19.8798,19.8798,19.8798
7,19.8798,19.8798,19.8798
8,19.8798,19.8798,19.8798
9,19.8798,19.8798,19.8798
10,19.8798,19.8798,19.8798
11,19.8798,19.8798,19.8798
12,19.8798,19.8798,19.8798
13,19.8798,19.8798,19.8798
14,19.8798,19.8798,19.8798
15,19.8798,19.8798,19.8798
16,19.8798,23.2344,19.8798
17,19.8798,19.8798,19.9455
18,19.8798,19.8798,19.8798
19,19.8798,19.8798,19.8798
20,19.8798,23.2344,19.8798
21,19.8798,19.8798,20.045
22,19.8798,22.2826,19.8798
23,19.8798,19.8798,19.9269
24,19.8798,19.8798,19.8798
25,19.8798,23.2344,19.8798
26,19.8798,20.2452,20.0185
27,19.8798,19.8798,19.8869
28,19.8798,19.8798,19.8798
29,19.8798,19.8798,19.8798
30,19.8798,19.8798,19.8798
31,19.8798,19.8798,19.8798
32,19.8798,19.8798,19.8798
33,19.8798,22.6707,19.8798
34,19.8798,19.8798,19.9416
35,19.8798,23.2344,19.8798
36,19.8798,19.8798,19.9455
37,19.8798,19.8798,19.8798
38,19.8798,19.8798,19.8798
39,19.8798,19.8798,19.8798
40,19.8798,23.2344,19.8798
41,19.8798,19.8798,19.9455
42,19.8798,19.8798,19.8798
43,19.8798,19.8798,19.8798
44,19.8798,19.8798,19.8798
45,19.8798,22.2826,19.8798
46,19.8798,19.8798,19.9269
47,19.8798,19.8798,19.8798
48,19.8798,19.8798,19.8798
49,19.8798,19.8798,19.8798
50,19.8798,19.8798,19.8798
51,19.8798,20.2452,19.8798
52,19.8798,23.2344,19.8869
53,19.8798,19.8798,19.9455
54,19.8798,19.8798,19.8798
55,19.8798,19.8798,19.8798
56,19.8798,19.8798,19.8798
57,19.8798,19.8798,19.8798
58,19.8798,23.2344,19.8798
59,19.8798,19.8798,19.9455
60,19.8798,19.8798,19.8798
61,19.8798,19.8798,19.8798
62,19.8798,19.8798,19.8798
63,19.8798,19.8798,19.8798
64,19.8798,19.8798,19.8798
65,19.8798,19.8798,19.8798
66,19.8798,19.8798,19.8798
67,19.8798,19.8798,19.8798
68,19.8798,19.8798,19.8798
69,19.8798,23.2344,19.8798
70,19.8798,23.2344,19.9455
71,19.8798,19.8798,19.9527
72,19.8798,19.8798,19.8798
73,19.8798,19.8798,19.8798
74,19.8798,22.2826,19.8798
75,19.8798,19.8798,19.9269
76,19.8798,19.8798,19.8798
77,19.8798,19.8798,19.8798
78,19.8798,19.8798,19.8798
79,19.8798,19.8798,19.8798
80,19.8798,20.2452,19.8798
81,19.8798,19.8798,19.8869
82,19.8798,19.8798,19.8798
83,19.8798,19.8798,19.8798
84,19.8798,19.8798,19.8798
85,19.8798,19.8798,19.8798
86,19.8798,19.8798,19.8798
87,19.8798,19.8798,19.8798
88,19.8798,19.8798,19.8798
89,19.8798,19.8798,19.8798
90,19.8798,19.8798,19.8798
91,19.8798,19.8798,19.8798
92,19.8798,19.8798,19.8798
93,19.8798,19.8798,19.8798
94,19.8798,19.8798,19.8798
95,19.8798,23.2344,19.8798
96,19.8798,22.5474,19.9455
97,19.8798,19.8798,19.9321
98,19.8798,19.8798,19.8798
99,19.8798,19.8798,19.8798
