Generation,Best,Worse,Average
1,10.2343,5014.07,6.95295e-310
2,10.2321,5014.07,360.694
3,10.2044,4121.48,286.802
4,10.1796,2539.53,288.839
5,10.1796,172.517,224.257
6,10.1796,172.517,26.8815
7,10.1796,172.517,26.8814
8,10.1796,432.249,24.8751
9,10.1796,432.249,24.859
10,10.1796,172.517,29.0258
11,9.99029,432.249,26.6303
12,9.99029,799.51,25.8346
13,9.99029,799.51,84.4126
14,9.99029,799.51,69.1142
15,9.99029,799.51,74.4442
16,9.99029,799.51,72.1786
17,9.99029,799.51,68.968
18,9.99029,799.51,71.9609
19,9.99029,799.51,76.9354
20,9.99029,799.51,65.4861
21,9.99029,799.51,69.7687
22,9.99029,799.51,75.8604
23,9.99029,799.51,70.9714
24,9.99029,799.51,64.7771
25,9.99029,799.51,74.9091
26,9.99029,799.51,85.5994
27,9.99029,799.51,73.4747
28,9.99029,799.51,87.826
29,9.99029,799.51,71.9481
30,9.99029,799.51,82.065
31,9.99029,799.51,72.8548
32,9.99029,799.51,69.3471
33,9.99029,799.51,67.0148
34,9.99029,799.51,56.8036
35,9.95468,799.51,78.8381
36,9.95468,1381.99,75.6675
37,9.95468,1381.99,98.7601
38,9.95468,1381.99,110.386
39,9.95468,1381.99,103.075
40,9.95468,1381.99,143.447
41,9.95468,1381.99,128.816
42,9.95468,1381.99,121.159
43,9.95468,1381.99,122.886
44,9.95468,1381.99,108.402
45,9.95468,1381.99,108.4
46,9.95468,1381.99,116.743
47,9.95468,1381.99,103.519
48,9.95468,1381.99,124.175
49,9.95468,1381.99,106.439
