Generation,Diversity
1,24
2,28
3,20
4,23
5,20
6,21
7,23
8,24
9,21
10,24
11,23
12,18
13,19
14,22
15,17
16,20
17,12
18,16
19,15
20,22
21,24
22,19
23,18
24,23
25,17
26,23
27,26
28,19
29,21
30,21
31,19
32,17
33,20
34,22
35,17
36,19
37,21
38,21
39,22
40,18
41,28
42,18
43,25
44,21
45,23
46,20
47,26
48,22
49,27
50,24
51,24
52,22
53,24
54,24
55,23
56,25
57,22
58,25
59,21
60,20
61,21
62,24
63,25
64,24
65,26
66,22
67,23
68,22
69,23
70,22
71,21
72,23
73,21
74,22
75,24
76,19
77,24
78,21
79,22
80,25
81,22
82,21
83,19
84,20
85,20
86,23
87,27
88,25
89,23
90,22
91,18
92,21
93,26
94,27
95,20
96,24
97,27
98,18
99,23
100,24
101,19
102,19
103,19
104,22
105,24
106,23
107,19
108,24
109,21
110,20
111,20
112,27
113,21
114,19
115,21
116,18
117,22
118,24
119,18
120,23
121,21
122,20
123,20
124,16
125,22
126,24
127,20
128,27
129,24
130,17
131,25
132,20
133,22
134,19
135,22
136,16
137,19
138,20
139,25
140,19
141,19
142,23
143,23
144,21
145,21
146,24
147,25
148,23
149,22
150,20
151,23
152,22
153,22
154,20
155,22
156,27
157,22
158,22
159,24
160,22
161,24
162,20
163,25
164,23
165,21
166,21
167,22
168,24
169,21
170,23
171,24
172,19
173,24
174,20
175,21
176,27
177,20
178,17
179,1
180,26
181,20
182,19
183,19
184,26
185,20
186,17
187,22
188,21
189,22
190,27
191,21
192,19
193,22
194,23
195,20
196,22
197,28
198,26
199,21
200,24
201,20
202,22
203,17
204,16
205,25
206,24
207,23
208,21
209,15
210,20
211,15
212,18
213,23
214,21
215,22
216,24
217,22
218,22
219,16
220,20
221,19
222,22
223,25
224,20
225,25
226,21
227,27
228,21
229,26
230,23
231,23
232,20
233,27
234,21
235,22
236,23
237,20
238,21
239,20
240,20
241,21
242,22
243,21
244,23
245,23
246,20
247,19
248,20
249,21
250,23
251,19
252,23
253,20
254,22
255,20
256,19
257,24
258,22
259,21
260,20
261,23
262,17
263,21
264,22
265,20
266,19
267,24
268,24
269,21
270,19
271,24
272,21
273,19
274,19
275,19
276,23
277,18
278,22
279,22
280,20
281,23
282,24
283,22
284,24
285,21
286,23
287,20
288,21
289,27
290,22
291,21
292,20
293,26
294,17
295,22
296,22
297,22
298,19
299,21
300,24
301,17
302,21
303,20
304,26
305,22
306,23
307,19
308,18
309,23
310,17
311,20
312,21
313,25
314,20
315,24
316,22
317,17
318,28
319,21
320,21
321,24
322,19
323,24
324,21
325,22
326,22
327,20
328,19
329,20
330,17
331,21
332,23
333,24
334,19
335,26
336,22
337,24
338,17
339,22
340,19
341,22
342,21
343,23
344,24
345,21
346,24
347,19
348,23
349,21
350,18
351,18
352,24
353,17
354,19
355,18
356,23
357,20
358,23
359,18
360,21
361,15
362,22
363,26
364,19
365,23
366,25
367,20
368,23
369,17
370,18
371,19
372,23
373,25
374,22
375,21
376,23
377,26
378,21
379,16
380,23
381,23
382,26
383,21
384,25
385,22
386,20
387,16
388,24
389,24
390,17
391,19
392,21
393,22
394,26
395,16
396,21
397,28
398,19
399,21
400,18
401,24
402,20
403,16
404,24
405,21
406,19
407,20
408,21
409,26
410,16
411,22
412,20
413,22
414,19
415,19
416,21
417,19
418,21
419,20
420,23
421,21
422,18
423,24
424,20
425,28
426,19
427,21
428,21
429,22
430,21
431,18
432,20
433,23
434,25
435,21
436,22
437,24
438,21
439,23
440,19
441,27
442,21
443,25
444,19
445,23
446,26
447,25
448,19
449,22
450,22
451,21
452,24
453,17
454,22
455,21
456,22
457,20
458,18
459,23
460,17
461,24
462,25
463,19
464,19
465,24
466,21
467,23
468,23
469,24
470,24
471,22
472,24
473,20
474,23
475,22
476,24
477,18
478,19
479,20
480,17
481,25
482,23
483,15
484,21
485,25
486,23
487,20
488,24
489,25
490,22
491,20
492,24
493,22
494,24
495,22
496,23
497,20
498,20
499,19
