Generation,Best,Worse,Average
1,15.791,3254.08,6.95298e-310
2,15.791,1044.9,99.2778
3,15.791,2387.34,40.4583
4,15.791,220.349,54.85
5,15.791,274.348,22.9178
6,15.791,247.314,24.4429
7,15.791,704.133,26.5606
8,15.791,220.349,28.4857
9,12.8289,442.423,23.3539
10,12.8289,247.314,28.7348
11,12.8289,305.953,30.2416
12,12.8289,247.314,31.9691
13,12.8289,2759.24,30.5749
14,12.6627,377.826,87.5643
15,12.5869,613.879,37.8341
16,9.91248,443.405,41.6411
17,9.91248,220.349,35.3819
18,9.91248,443.405,28.3381
19,9.91248,874.292,28.1779
20,9.91248,2384.19,43.171
21,9.91248,268.892,54.9661
22,9.91248,245.196,30.2702
23,9.91248,245.783,26.4566
24,9.91248,245.196,inf
25,9.91248,265.01,28.8939
26,9.91248,255.539,33.7932
27,9.91248,265.01,29.6924
28,9.91248,245.196,31.8559
29,9.91248,265.01,37.1382
30,9.91248,265.01,31.4684
31,9.91248,265.01,34.3783
32,9.91248,265.01,34.8471
33,9.91248,265.01,31.7906
34,9.91248,265.01,24.0132
35,9.91248,265.01,30.0274
36,9.91248,265.01,38.5275
37,9.91248,265.01,38.2364
38,9.91248,265.01,28.4439
39,9.91248,265.01,30.5158
40,9.91248,264.732,28.9579
41,9.91248,245.196,37.044
42,9.91248,265.01,24.1337
43,9.91248,265.01,28.0533
44,9.91248,265.01,28.4135
45,9.91248,245.196,40.6105
46,9.91248,265.01,31.1321
47,9.91248,265.01,31.364
48,9.91248,264.982,28.3635
49,9.91248,265.01,32.2244
50,9.91248,265.01,31.4781
51,9.91248,264.982,32.7673
52,9.91248,264.982,27.1046
53,9.91248,245.196,25.1234
54,9.91248,177.039,23.901
55,9.91248,265.01,28.6211
56,9.91248,245.196,34.3627
57,9.91248,367.611,23.1243
58,9.91248,177.039,33.9907
59,9.91248,265.01,27.807
60,9.91248,264.982,31.2409
61,9.91248,245.196,29.4112
62,9.91248,177.039,24.4331
63,9.91248,265.01,28.0591
64,9.91248,264.982,31.6529
65,9.91248,177.039,33.5555
66,9.91248,265.01,26.0891
67,9.91248,245.196,29.0775
68,9.91248,245.196,32.0981
69,9.91248,265.01,32.3476
70,9.91248,265.01,42.3021
71,9.91248,265.01,43.2248
72,9.91248,265.01,38.8426
73,9.91248,265.01,34.6116
74,9.91248,265.01,28.3601
75,9.91248,245.196,28.0136
76,9.91248,245.196,27.141
77,9.91248,265.01,26.0844
78,9.91248,181.055,37.3516
79,9.91248,265.01,23.8891
80,9.91248,177.039,25.696
81,9.91248,265.01,21.725
82,9.91248,265.01,26.6206
83,9.91248,265.01,33.4103
84,9.91248,269.12,36.5254
85,9.91248,265.01,39.3589
86,9.91248,265.01,35.5863
87,9.91248,245.196,34.7576
88,9.91248,265.01,33.6453
89,9.91248,265.01,inf
90,9.91248,265.01,inf
91,9.91248,265.01,30.6311
92,9.91248,265.01,30.1531
93,9.91248,265.01,29.9321
94,9.91248,432.554,33.0239
95,9.91248,245.196,38.1775
96,9.91248,265.01,23.5961
97,9.91248,265.01,41.0095
98,9.91248,245.196,40.4809
99,9.91248,265.01,29.9053
