Gerneration,Depth average
1,2.7451
2,2.76471
3,2.76471
4,2.78431
5,2.80392
6,2.86275
7,2.82353
8,2.82353
9,2.84314
10,2.82353
11,2.84314
12,2.82353
13,2.7451
14,2.78431
15,2.82353
16,2.78431
17,2.70588
18,2.76471
19,2.88235
20,2.7451
21,2.78431
22,2.88235
23,2.78431
24,2.82353
25,2.80392
26,2.76471
27,2.78431
28,2.84314
29,2.68627
30,2.7451
31,2.78431
32,2.76471
33,2.78431
34,2.76471
35,2.72549
36,2.78431
37,2.72549
38,2.76471
39,2.84314
40,2.82353
41,2.80392
42,2.72549
43,2.84314
44,2.86275
45,2.82353
46,2.82353
47,2.7451
48,2.80392
49,2.72549
50,2.84314
51,2.82353
52,2.80392
53,2.86275
54,2.70588
55,2.84314
56,2.76471
57,2.7451
58,2.88235
59,2.76471
60,2.80392
61,2.78431
62,2.78431
63,2.76471
64,2.84314
65,2.88235
66,2.7451
67,2.76471
68,2.80392
69,2.76471
70,2.86275
71,2.76471
72,2.80392
73,2.76471
74,2.78431
75,2.84314
76,2.82353
77,2.80392
78,2.78431
79,2.86275
80,2.78431
81,2.80392
82,2.72549
83,2.78431
84,2.90196
85,2.82353
86,2.82353
87,2.84314
88,2.86275
89,2.82353
90,2.84314
91,2.84314
92,2.70588
93,2.82353
94,2.78431
95,2.84314
96,2.78431
97,2.78431
98,2.82353
99,2.76471
