Generation,Diversity
1,2
2,3
3,3
4,3
5,5
6,2
7,2
8,2
9,2
10,3
11,3
12,2
13,2
14,3
15,2
16,2
17,3
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,3
30,2
31,2
32,3
33,2
34,3
35,3
36,2
37,2
38,4
39,2
40,2
41,2
42,2
43,2
44,3
45,2
46,2
47,2
48,4
49,3
50,2
51,2
52,3
53,2
54,2
55,2
56,3
57,2
58,2
59,2
60,2
61,2
62,2
63,3
64,2
65,2
66,4
67,2
68,3
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,3
80,2
81,4
82,2
83,2
84,2
85,2
86,2
87,3
88,2
89,2
90,3
91,5
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,3
