Generation,Diversity
1,2
2,1
3,1
4,2
5,3
6,1
7,1
8,1
9,3
10,2
11,1
12,3
13,2
14,2
15,1
16,2
17,3
18,2
19,2
20,1
21,1
22,2
23,2
24,3
25,2
26,4
27,3
28,2
29,1
30,4
31,1
32,2
33,2
34,4
35,2
36,3
37,2
38,2
39,3
40,4
41,1
42,2
43,3
44,2
45,2
46,2
47,3
48,2
49,4
50,2
51,1
52,1
53,3
54,3
55,2
56,2
57,2
58,3
59,2
60,3
61,3
62,3
63,2
64,1
65,1
66,1
67,3
68,1
69,1
70,4
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,1
79,2
80,1
81,3
82,2
83,2
84,2
85,3
86,2
87,2
88,1
89,1
90,2
91,2
92,1
93,2
94,3
95,1
96,2
97,2
98,1
99,2
100,3
101,2
102,2
103,1
104,2
105,2
106,3
107,2
108,1
109,2
110,3
111,1
112,1
113,1
114,2
115,2
116,1
117,2
118,2
119,1
120,1
121,2
122,2
123,2
124,1
125,3
126,4
127,2
128,2
129,4
130,2
131,2
132,3
133,1
134,2
135,1
136,3
137,2
138,2
139,4
140,2
141,2
142,2
143,2
144,2
145,4
146,1
147,2
148,3
149,2
150,2
151,2
152,3
153,3
154,3
155,2
156,2
157,2
158,2
159,2
160,1
161,3
162,5
163,2
164,4
165,1
166,1
167,1
168,2
169,3
170,1
171,1
172,2
173,3
174,3
175,2
176,2
177,1
178,2
179,2
180,2
181,3
182,3
183,2
184,3
185,2
186,1
187,1
188,2
189,2
190,2
191,2
192,3
193,2
194,2
195,2
196,3
197,3
198,1
199,1
200,1
201,2
202,1
203,2
204,2
205,3
206,3
207,3
208,1
209,1
210,2
211,2
212,1
213,1
214,1
215,3
216,4
217,2
218,1
219,3
220,2
221,2
222,2
223,1
224,1
225,2
226,3
227,2
228,1
229,2
230,1
231,2
232,2
233,2
234,2
235,1
236,2
237,3
238,2
239,3
240,3
241,3
242,4
243,1
244,2
245,3
246,3
247,1
248,3
249,2
250,1
251,2
252,3
253,2
254,2
255,2
256,2
257,1
258,1
259,3
260,2
261,2
262,4
263,1
264,2
265,1
266,2
267,3
268,4
269,2
270,2
271,1
272,3
273,1
274,2
275,1
276,1
277,3
278,1
279,1
280,1
281,2
282,2
283,1
284,3
285,2
286,3
287,2
288,3
289,1
290,2
291,2
292,1
293,2
294,2
295,4
296,2
297,2
298,2
299,2
300,1
301,3
302,2
303,2
304,2
305,2
306,2
307,2
308,1
309,4
310,1
311,2
312,4
313,3
314,3
315,2
316,1
317,2
318,2
319,3
320,2
321,3
322,2
323,1
324,2
325,2
326,1
327,1
328,2
329,1
330,1
331,2
332,2
333,2
334,2
335,2
336,1
337,2
338,2
339,1
340,2
341,2
342,3
343,3
344,1
345,4
346,2
347,2
348,3
349,2
350,2
351,2
352,2
353,2
354,1
355,3
356,3
357,1
358,2
359,1
360,2
361,3
362,1
363,1
364,1
365,2
366,2
367,2
368,2
369,1
370,1
371,2
372,2
373,1
374,5
375,2
376,2
377,2
378,3
379,3
380,2
381,1
382,2
383,2
384,2
385,2
386,2
387,3
388,1
389,1
390,2
391,1
392,2
393,3
394,3
395,2
396,2
397,3
398,2
399,2
400,1
401,3
402,1
403,1
404,3
405,2
406,2
407,1
408,3
409,2
410,2
411,3
412,2
413,4
414,1
415,1
416,2
417,1
418,1
419,2
420,2
421,2
422,2
423,2
424,3
425,2
426,3
427,2
428,2
429,3
430,2
431,3
432,2
433,1
434,2
435,3
436,2
437,2
438,1
439,1
440,2
441,1
442,1
443,2
444,2
445,1
446,1
447,1
448,1
449,2
450,3
451,1
452,2
453,4
454,2
455,1
456,1
457,1
458,1
459,2
460,4
461,5
462,4
463,2
464,2
465,2
466,2
467,1
468,2
469,1
470,1
471,3
472,3
473,3
474,2
475,2
476,1
477,2
478,1
479,1
480,2
481,2
482,1
483,3
484,3
485,1
486,2
487,3
488,1
489,2
490,2
491,3
492,2
493,3
494,4
495,5
496,1
497,1
498,1
499,2
