Generation,Best,Worse,Average
1,11.3202,28.079,6.95295e-310
2,11.3202,23.1554,14.5774
3,11.3202,23.1554,14.3125
4,11.3202,22.6707,14.3389
5,11.3202,23.1554,14.2653
6,11.3202,23.1554,14.056
7,11.3202,23.1554,14.345
8,11.3202,23.1554,14.3701
9,11.3202,22.6707,14.4113
10,11.3202,22.6707,14.0875
11,11.3202,23.1554,14.2392
12,11.3202,28.079,14.3124
13,11.3202,22.6707,14.1579
14,11.3202,23.1554,14.3606
15,11.3202,22.6707,14.0695
16,11.3202,22.6707,14.3493
17,11.3202,22.6707,14.3919
18,11.3202,23.1554,14.3856
19,11.3202,22.6707,14.3128
20,11.3202,28.079,14.19
21,11.3202,23.1554,14.419
22,11.3202,22.6707,14.2573
23,11.3202,22.6707,14.4249
24,11.3202,22.6707,14.0991
25,11.3202,23.1554,14.5094
26,11.3202,22.6707,14.299
27,11.3202,22.6707,14.2708
28,11.3202,22.6707,14.3659
29,11.3202,22.6707,14.2548
30,11.3202,22.6707,14.1843
31,11.3202,23.1554,14.0309
32,11.3202,23.1554,14.2598
33,11.3202,23.1554,14.2025
34,11.3202,22.6707,14.1458
35,11.3202,23.1554,14.1435
36,11.3202,22.6707,14.3647
37,11.3202,23.1554,14.1481
38,11.3202,23.1554,14.1271
39,11.3202,23.1554,13.9837
40,11.3202,23.1554,14.2719
41,11.3202,23.1554,14.192
42,11.3202,23.1554,14.104
43,11.3202,23.1554,14.154
44,11.3202,22.6707,14.2192
45,11.3202,23.1554,14.308
46,11.3202,22.6707,14.3242
47,11.3202,22.6707,14.5389
48,11.3202,28.079,14.2257
49,11.3202,23.1554,14.5398
