Generation,Diversity
1,59
2,51
3,42
4,38
5,31
6,28
7,36
8,36
9,31
10,31
11,27
12,23
13,27
14,23
15,25
16,27
17,20
18,20
19,24
20,20
21,22
22,18
23,18
24,18
25,21
26,25
27,26
28,27
29,29
30,29
31,22
32,28
33,25
34,24
35,21
36,17
37,21
38,23
39,18
40,22
41,20
42,20
43,21
44,19
45,20
46,23
47,22
48,28
49,24
50,21
51,18
52,14
53,20
54,21
55,17
56,18
57,21
58,19
59,21
60,22
61,23
62,26
63,24
64,24
65,27
66,26
67,23
68,26
69,26
70,27
71,25
72,23
73,25
74,25
75,25
76,23
77,28
78,27
79,30
80,18
81,25
82,22
83,25
84,24
85,20
86,20
87,25
88,28
89,26
90,34
91,33
92,38
93,31
94,31
95,30
96,27
97,31
98,32
99,29
