Generation,Diversity
1,14
2,19
3,12
4,10
5,14
6,13
7,12
8,10
9,10
10,7
11,12
12,10
13,12
14,9
15,11
16,14
17,10
18,11
19,11
20,13
21,14
22,14
23,10
24,11
25,13
26,12
27,13
28,14
29,11
30,10
31,12
32,14
33,12
34,11
35,11
36,12
37,15
38,13
39,9
40,11
41,11
42,15
43,11
44,14
45,12
46,12
47,13
48,14
49,13
50,12
51,11
52,16
53,10
54,14
55,12
56,13
57,13
58,12
59,11
60,13
61,13
62,13
63,10
64,9
65,12
66,11
67,9
68,13
69,15
70,16
71,12
72,9
73,13
74,11
75,11
76,11
77,11
78,12
79,13
80,11
81,12
82,10
83,9
84,12
85,12
86,13
87,14
88,11
89,12
90,12
91,12
92,12
93,12
94,14
95,13
96,13
97,12
98,13
99,13
100,12
101,10
102,13
103,12
104,10
105,12
106,12
107,10
108,14
109,9
110,13
111,13
112,13
113,9
114,11
115,12
116,14
117,12
118,14
119,13
120,10
121,14
122,11
123,11
124,11
125,13
126,13
127,15
128,11
129,14
130,11
131,12
132,12
133,11
134,10
135,12
136,13
137,12
138,13
139,13
140,11
141,13
142,13
143,12
144,12
145,12
146,13
147,14
148,13
149,13
150,10
151,13
152,13
153,11
154,11
155,13
156,12
157,12
158,11
159,10
160,10
161,13
162,11
163,11
164,9
165,13
166,13
167,14
168,12
169,11
170,14
171,12
172,14
173,14
174,11
175,13
176,12
177,13
178,11
179,12
180,11
181,10
182,13
183,11
184,13
185,12
186,13
187,12
188,10
189,10
190,13
191,11
192,10
193,14
194,13
195,10
196,11
197,15
198,13
199,13
200,9
201,12
202,11
203,11
204,12
205,12
206,13
207,10
208,12
209,13
210,14
211,11
212,13
213,10
214,11
215,14
216,13
217,11
218,12
219,12
220,10
221,10
222,11
223,10
224,17
225,9
226,11
227,10
228,13
229,14
230,14
231,14
232,12
233,14
234,9
235,12
236,12
237,12
238,15
239,10
240,12
241,12
242,11
243,16
244,12
245,11
246,12
247,11
248,12
249,11
250,11
251,12
252,11
253,12
254,13
255,13
256,12
257,12
258,13
259,12
260,11
261,13
262,13
263,14
264,11
265,13
266,8
267,12
268,13
269,10
270,14
271,12
272,13
273,12
274,12
275,12
276,12
277,12
278,11
279,14
280,11
281,13
282,11
283,10
284,13
285,12
286,14
287,11
288,15
289,10
290,13
291,13
292,10
293,14
294,12
295,10
296,12
297,12
298,11
299,12
300,12
301,12
302,11
303,12
304,13
305,10
306,11
307,11
308,11
309,8
310,13
311,10
312,14
313,11
314,12
315,12
316,14
317,10
318,11
319,15
320,11
321,12
322,13
323,13
324,11
325,13
326,13
327,10
328,10
329,13
330,13
331,12
332,13
333,9
334,12
335,14
336,9
337,11
338,14
339,10
340,14
341,13
342,11
343,12
344,13
345,12
346,12
347,12
348,11
349,13
350,11
351,10
352,13
353,13
354,13
355,13
356,14
357,11
358,14
359,12
360,9
361,10
362,10
363,10
364,11
365,11
366,11
367,12
368,12
369,12
370,12
371,13
372,12
373,16
374,12
375,11
376,11
377,11
378,12
379,12
380,11
381,14
382,12
383,14
384,7
385,9
386,13
387,12
388,10
389,13
390,12
391,12
392,14
393,9
394,9
395,13
396,13
397,15
398,12
399,12
400,12
401,13
402,11
403,11
404,11
405,13
406,12
407,12
408,10
409,11
410,11
411,12
412,12
413,13
414,10
415,14
416,11
417,11
418,14
419,12
420,10
421,11
422,11
423,10
424,13
425,13
426,11
427,8
428,13
429,14
430,14
431,12
432,13
433,14
434,13
435,10
436,13
437,11
438,12
439,9
440,10
441,11
442,12
443,12
444,13
445,11
446,11
447,12
448,12
449,14
450,14
451,12
452,12
453,12
454,13
455,11
456,13
457,11
458,12
459,13
460,10
461,12
462,12
463,11
464,15
465,12
466,13
467,13
468,11
469,9
470,14
471,9
472,12
473,10
474,11
475,11
476,13
477,12
478,12
479,15
480,13
481,13
482,13
483,12
484,9
485,11
486,11
487,8
488,12
489,11
490,14
491,11
492,8
493,14
494,12
495,13
496,11
497,12
498,13
499,14
