Gerneration,Depth average
1,7.57426
2,7.36634
3,7.52475
4,7.53465
5,3.74257
6,3.64356
7,3.63366
8,3.68317
9,3.70297
10,3.71287
11,3.61386
12,3.74257
13,3.61386
14,3.72277
15,3.64356
16,3.76238
17,3.70297
18,3.61386
19,3.64356
20,3.59406
21,3.59406
22,3.64356
23,3.71287
24,3.63366
25,3.73267
26,3.61386
27,3.61386
28,3.65347
29,3.58416
30,3.71287
31,3.68317
32,3.72277
33,3.66337
34,3.66337
35,3.70297
36,3.71287
37,3.62376
38,3.71287
39,3.70297
40,3.63366
41,3.64356
42,3.70297
43,3.74257
44,3.67327
45,3.70297
46,3.67327
47,3.57426
48,3.64356
49,3.68317
50,3.59406
51,3.66337
52,3.72277
53,3.73267
54,3.67327
55,3.66337
56,3.69307
57,3.71287
58,3.61386
59,3.74257
60,3.63366
61,3.74257
62,3.73267
63,3.66337
64,3.65347
65,3.69307
66,3.71287
67,3.65347
68,3.61386
69,3.56436
70,3.65347
71,3.70297
72,3.73267
73,3.68317
74,3.74257
75,3.77228
76,3.68317
77,3.69307
78,3.70297
79,3.62376
80,3.68317
81,3.63366
82,3.64356
83,3.69307
84,3.65347
85,3.68317
86,3.68317
87,3.67327
88,3.66337
89,3.73267
90,3.63366
91,3.75248
92,3.63366
93,3.76238
94,3.65347
95,3.66337
96,3.65347
97,3.59406
98,3.71287
99,3.72277
