Generation,Diversity
1,21
2,17
3,14
4,8
5,7
6,11
7,6
8,10
9,8
10,6
11,9
12,10
13,7
14,7
15,8
16,7
17,8
18,10
19,8
20,8
21,11
22,9
23,7
24,8
25,9
26,11
27,8
28,8
29,9
30,7
31,8
32,9
33,9
34,6
35,9
36,9
37,8
38,7
39,9
40,8
41,10
42,10
43,7
44,9
45,10
46,7
47,7
48,8
49,6
50,8
51,8
52,8
53,9
54,9
55,8
56,11
57,8
58,9
59,8
60,7
61,7
62,10
63,8
64,9
65,11
66,9
67,10
68,8
69,6
70,9
71,10
72,8
73,7
74,7
75,9
76,7
77,9
78,9
79,8
80,8
81,7
82,8
83,9
84,7
85,8
86,9
87,8
88,9
89,7
90,9
91,10
92,6
93,9
94,9
95,10
96,9
97,9
98,6
99,7
100,11
101,9
102,9
103,7
104,8
105,9
106,7
107,9
108,9
109,8
110,9
111,8
112,9
113,10
114,9
115,9
116,10
117,8
118,10
119,9
120,8
121,9
122,9
123,10
124,6
125,8
126,8
127,8
128,8
129,9
130,11
131,9
132,9
133,9
134,6
135,9
136,8
137,9
138,9
139,8
140,8
141,6
142,7
143,10
144,8
145,10
146,8
147,9
148,9
149,11
150,10
151,9
152,7
153,7
154,9
155,9
156,9
157,11
158,8
159,7
160,9
161,9
162,7
163,12
164,8
165,11
166,10
167,7
168,9
169,10
170,8
171,10
172,7
173,8
174,7
175,9
176,7
177,9
178,7
179,9
180,9
181,9
182,6
183,6
184,7
185,8
186,6
187,8
188,9
189,8
190,8
191,9
192,8
193,8
194,10
195,11
196,7
197,8
198,10
199,8
200,11
201,7
202,10
203,8
204,6
205,8
206,7
207,9
208,6
209,9
210,8
211,8
212,8
213,9
214,9
215,8
216,8
217,7
218,7
219,8
220,7
221,7
222,7
223,11
224,9
225,8
226,10
227,9
228,7
229,9
230,8
231,9
232,9
233,9
234,9
235,9
236,8
237,9
238,7
239,9
240,8
241,9
242,8
243,7
244,8
245,10
246,6
247,9
248,7
249,8
250,7
251,9
252,9
253,7
254,10
255,6
256,8
257,7
258,9
259,11
260,6
261,9
262,10
263,8
264,10
265,9
266,6
267,6
268,8
269,7
270,7
271,7
272,8
273,8
274,9
275,10
276,9
277,10
278,8
279,9
280,9
281,8
282,10
283,8
284,8
285,8
286,10
287,9
288,10
289,10
290,7
291,8
292,8
293,7
294,9
295,9
296,9
297,9
298,10
299,8
300,8
301,7
302,6
303,8
304,9
305,8
306,9
307,8
308,8
309,10
310,7
311,7
312,9
313,8
314,6
315,10
316,6
317,9
318,9
319,11
320,11
321,10
322,8
323,8
324,8
325,9
326,9
327,8
328,8
329,8
330,8
331,8
332,9
333,7
334,8
335,10
336,10
337,8
338,8
339,8
340,8
341,11
342,8
343,8
344,7
345,8
346,8
347,7
348,9
349,8
350,9
351,10
352,7
353,9
354,8
355,7
356,8
357,11
358,10
359,7
360,8
361,7
362,10
363,8
364,9
365,10
366,8
367,7
368,9
369,10
370,8
371,9
372,9
373,9
374,6
375,7
376,9
377,11
378,10
379,9
380,10
381,9
382,7
383,10
384,9
385,8
386,7
387,10
388,10
389,9
390,8
391,10
392,9
393,7
394,7
395,9
396,8
397,7
398,8
399,10
400,8
401,9
402,11
403,7
404,9
405,8
406,9
407,7
408,9
409,8
410,9
411,7
412,9
413,11
414,8
415,9
416,9
417,9
418,9
419,9
420,10
421,9
422,11
423,10
424,11
425,9
426,8
427,6
428,8
429,8
430,9
431,8
432,9
433,9
434,10
435,9
436,9
437,8
438,7
439,10
440,9
441,9
442,11
443,9
444,7
445,8
446,11
447,10
448,7
449,8
450,9
451,10
452,10
453,9
454,8
455,7
456,9
457,10
458,9
459,8
460,7
461,8
462,8
463,10
464,9
465,8
466,7
467,8
468,8
469,11
470,9
471,7
472,8
473,10
474,8
475,8
476,10
477,7
478,9
479,8
480,9
481,10
482,9
483,9
484,8
485,8
486,6
487,9
488,8
489,9
490,10
491,9
492,9
493,10
494,8
495,10
496,9
497,10
498,8
499,8
