Gerneration,Depth average
1,4.55446
2,4.34653
3,4
4,3.85149
5,3.80198
6,3.57426
7,3.69307
8,3.81188
9,4.84158
10,4.79208
11,5.31683
12,5.42574
13,5.50495
14,6.29703
15,6.33663
16,6.36634
17,6.20792
18,6.40594
19,6.31683
20,6.55446
21,6.50495
22,6.51485
23,6.46535
24,6.15842
25,6.30693
26,6.46535
27,6.42574
28,6.26733
29,6.20792
30,6.42574
31,6.63366
32,6.26733
33,6.51485
34,6.55446
35,6.51485
36,6.55446
37,6.74257
38,6.70297
39,6.67327
40,6.80198
41,6.58416
42,6.21782
43,6.38614
44,6.20792
45,6.65347
46,6.60396
47,6.50495
48,6.58416
49,6.78218
50,6.9802
51,6.82178
52,6.93069
53,6.76238
54,6.56436
55,6.62376
56,6.66337
57,6.54455
58,6.28713
59,6.49505
60,6.76238
61,6.57426
62,6.47525
63,6.71287
64,6.43564
65,6.29703
66,6.63366
67,6.73267
68,6.63366
69,6.49505
70,5.88119
71,6.38614
72,6.67327
73,6.50495
74,6.62376
75,6.55446
76,6.66337
77,6.53465
78,6.24752
79,6.55446
80,6.60396
81,6.61386
82,6.40594
83,6.79208
84,6.60396
85,6.43564
86,6.65347
87,6.80198
88,6.45545
89,6.44554
90,6.47525
91,6.31683
92,6.41584
93,6.56436
94,6.53465
95,6.39604
96,6.43564
97,6.65347
98,6.51485
99,6.41584
