Gerneration,Depth average
1,5.52894
2,5.42914
3,5.48303
4,5.51098
5,5.48303
6,5.46906
7,5.49501
8,5.43513
9,5.45509
10,5.54092
11,5.46707
12,5.53892
13,5.50499
14,5.47106
15,5.43313
16,5.47305
17,5.50499
18,5.46507
19,5.48503
20,5.48703
21,5.52695
22,5.46507
23,5.46906
24,5.45509
25,5.50699
26,5.39521
27,5.47705
28,5.52295
29,5.49501
30,5.52295
31,5.47705
32,5.47106
33,5.48104
34,5.50699
35,5.45509
36,5.44711
37,5.50499
38,5.47505
39,5.48902
40,5.45309
41,5.42914
42,5.51297
43,5.499
44,5.52894
45,5.50499
46,5.52295
47,5.47505
48,5.51098
49,5.49102
