Gerneration,Depth average
1,7.53892
2,7.41717
3,7.46906
4,7.51896
5,7.49701
6,7.47305
7,7.47106
8,7.55888
9,7.33932
10,7.44112
11,7.44511
12,7.46108
13,7.59681
14,7.46307
15,7.50898
16,6.56487
17,6.58882
18,6.46507
19,6.5988
20,6.56287
21,6.51497
22,6.48703
23,6.56687
24,6.57685
25,6.48703
26,6.57285
27,6.62675
28,6.60479
29,6.61277
30,6.53094
31,6.55289
32,6.49102
33,6.46906
34,6.5988
35,6.57884
36,6.51697
37,6.63872
38,6.57285
39,6.53892
40,6.57685
41,6.61277
42,6.66068
43,6.56287
44,6.58683
45,6.56687
46,6.52096
47,6.53293
48,6.60679
49,6.63074
