Generation,Diversity
1,24
2,28
3,20
4,23
5,20
6,21
7,24
8,24
9,18
10,22
11,21
12,18
13,18
14,23
15,21
16,22
17,12
18,16
19,15
20,22
21,24
22,19
23,18
24,23
25,17
26,23
27,22
28,19
29,21
30,21
31,19
32,17
33,20
34,22
35,17
36,19
37,19
38,21
39,22
40,18
41,28
42,18
43,25
44,22
45,23
46,20
47,26
48,22
49,29
50,24
51,24
52,19
53,22
54,23
55,25
56,25
57,22
58,22
59,23
60,22
61,23
62,28
63,27
64,22
65,26
66,28
67,24
68,21
69,22
70,23
71,24
72,18
73,22
74,24
75,23
76,21
77,24
78,24
79,20
80,30
81,24
82,18
83,22
84,22
85,22
86,21
87,21
88,23
89,25
90,19
91,31
92,24
93,18
94,22
95,20
96,20
97,18
98,20
99,25
