Generation,Best,Worse,Average
1,14.3331,22.9855,6.95311e-310
2,14.3331,28.6327,15.6451
3,14.3331,25.9609,16.2873
4,14.3331,34.24,15.7489
5,14.3331,22.8558,15.646
6,14.3331,25.9609,15.7307
7,14.3331,25.9609,15.781
8,14.3331,386.901,15.6375
9,14.3331,28.6327,19.2738
10,14.3331,25.9609,16.0348
11,14.3331,22.8558,15.9741
12,14.3331,28.6327,15.3553
13,14.3331,28.6327,15.6735
14,14.3331,25.9609,15.5442
15,14.3331,28.6327,15.5939
16,14.3331,25.9609,15.5746
17,14.3331,25.9609,15.7996
18,14.3331,22.8558,15.4633
19,14.3331,25.9609,15.6679
20,14.3331,25.9609,15.5564
21,14.3331,25.9609,15.265
22,14.3331,22.8558,15.3731
23,14.3331,28.6327,15.8039
24,14.3331,34.24,16.0364
25,14.3331,25.9609,16.2162
26,14.3331,22.8558,15.77
27,14.3331,22.8558,15.4507
28,14.3331,28.6327,15.4173
29,14.3331,25.9609,16.1821
30,14.3331,28.6327,15.8749
31,14.3331,25.9609,16.0612
32,14.3331,25.9609,15.8978
33,14.3331,22.8558,15.2868
34,14.3331,22.8558,15.6839
35,14.3331,22.8558,15.3988
36,14.3331,25.9609,15.7976
37,14.3331,25.9609,15.9343
38,14.3331,22.8558,15.5405
39,14.3331,25.9609,15.3628
40,14.3331,34.24,16.1028
41,14.3331,34.24,15.7924
42,14.3331,25.9609,16.0074
43,14.3331,34.24,15.8811
44,14.3331,22.8558,15.7213
45,14.3331,34.0112,15.3568
46,14.3331,22.8558,16.4245
47,14.3331,25.9609,15.9164
48,14.3331,25.9609,15.6802
49,14.3331,25.9609,15.9723
