Generation,Best,Worse,Average
1,15.0368,884.246,6.95288e-310
2,14.6159,55311.5,50.2836
3,14.6159,55311.3,5491.79
4,14.6159,55311.3,3851.2
5,14.6159,55311.3,4397.71
6,14.6159,55311.3,4396.97
7,14.6159,55311.3,2755.6
8,13.8352,55311.3,2755.58
9,13.8352,111.671,1660.67
10,13.8352,53.5102,21.0038
11,13.8352,55311.3,18.9964
12,13.8352,111.671,567.391
13,13.8352,102.941,19.2732
14,13.8352,53.5102,19.965
15,13.8352,111.671,18.5709
16,13.8352,111.671,20.2706
17,13.8352,55311.3,18.492
18,13.8352,40.7206,566.936
19,13.8352,111.671,19.363
20,13.8352,40.7206,21.8121
21,13.8352,111.671,19.0094
22,13.8352,111.671,21.1716
23,13.8352,102.941,19.199
24,13.8352,40.7206,19.1066
25,13.8352,111.671,18.9896
26,13.8352,55311.3,20.7184
27,13.8352,53.5102,567.008
28,13.8352,53.5102,19.6625
29,13.8352,111.671,19.9127
30,13.8352,55311.3,20.1653
31,13.8352,102.941,566.019
32,13.8352,111.671,19.0105
33,13.8352,53.5102,21.9823
34,13.8352,53.5102,19.1908
35,13.8352,53.5102,18.0282
36,13.8352,55311.3,19.8203
37,13.8352,111.671,567.11
38,13.8352,53.5102,20.2771
39,13.8352,55311.3,19.8958
40,13.8352,55311.3,568.359
41,13.8352,102.941,567.568
42,13.8352,53.5102,20.5314
43,13.8352,111.671,18.4934
44,13.8352,102.941,20.0863
45,13.8352,53.5102,19.9762
46,13.8352,102.941,18.7885
47,13.8352,102.941,19.9444
48,13.8352,40.7206,19.9909
49,13.8352,55311.3,19.3176
50,13.8352,55311.3,566.374
51,13.8352,53.5102,565.77
52,13.8352,55311.3,18.9756
53,13.8352,53.5102,569.002
54,13.8352,53.5102,18.7363
55,13.8352,40.7206,18.5136
56,13.8352,55311.3,17.8387
57,13.8352,111.671,568.203
58,13.8352,53.5102,20.6096
59,13.8352,111.671,18.4007
60,13.8352,55311.3,19.7809
61,13.8352,53.5102,568.07
62,13.8352,55311.3,19.1235
63,13.8352,111.671,1114.17
64,13.8352,53.5102,19.6611
65,13.8352,111.671,19.2357
66,13.8352,111.671,20.8822
67,13.8352,55311.3,19.7996
68,13.8352,53.5102,565.409
69,13.8352,40.7206,20.6877
70,13.8352,53.5102,19.1874
71,13.8352,53.5102,18.9112
72,13.8352,111.671,18.9851
73,13.8352,53.5102,19.7714
74,13.8352,53.5102,18.4964
75,13.8352,40.7206,18.8417
76,13.8352,55311.3,18.8622
77,13.8352,111.671,566.684
78,13.8352,55311.3,21.74
79,13.8352,40.7206,566.853
80,13.8352,55311.3,18.8013
81,13.8352,55311.3,567.578
82,13.8352,53.5102,1111.95
83,13.8352,40.7206,18.209
84,13.8352,53.5102,17.6561
85,13.8352,111.671,20.1446
86,13.8352,53.5102,18.5462
87,13.8352,111.671,19.8561
88,13.8352,55311.3,19.5139
89,13.8352,111.671,566.117
90,13.8352,55311.3,19.864
91,13.8352,55311.3,567.376
92,13.8352,111.671,567.282
93,13.8352,40.7206,19.1382
94,13.8352,53.5102,18.4041
95,13.8352,53.5102,19.0695
96,13.8352,55311.3,19.9811
97,13.8352,111.671,566.219
98,13.8352,53.5102,19.4052
99,13.8352,40.7206,19.9728
