Gerneration,Depth average
1,7.40594
2,7.41584
3,7.27723
4,7.52475
5,7.30693
6,7.42574
7,7.25743
8,7.31683
9,7.40594
10,7.27723
11,7.48515
12,7.49505
13,7.30693
14,7.26733
15,7.45545
16,7.23762
17,7.33663
18,7.37624
19,7.23762
20,7.45545
21,7.41584
22,7.35644
23,7.38614
24,7.49505
25,7.44554
26,7.32673
27,7.21782
28,7.39604
29,7.17822
30,7.22772
31,7.27723
32,7.30693
33,7.23762
34,7.26733
35,7.46535
36,7.25743
37,7.24752
38,7.36634
39,7.18812
40,7.22772
41,7.28713
42,7.37624
43,7.34653
44,7.34653
45,7.49505
46,7.36634
47,7.43564
48,7.20792
49,7.32673
