Gerneration,Depth average
1,7.27451
2,7.5098
3,7.35294
4,7.39216
5,8.09804
6,4.76471
7,3.80392
8,3.86275
9,3.78431
10,3.86275
11,3.82353
12,3.98039
13,3.88235
14,3.88235
15,3.84314
16,3.84314
17,3.72549
18,3.80392
19,3.86275
20,3.92157
21,3.96078
22,3.76471
23,3.78431
24,3.76471
25,3.86275
26,3.78431
27,3.62745
28,3.76471
29,3.68627
30,3.88235
31,3.78431
32,3.90196
33,3.84314
34,3.76471
35,3.70588
36,3.76471
37,3.94118
38,3.80392
39,3.82353
40,3.7451
41,3.66667
42,3.80392
43,3.80392
44,3.80392
45,3.7451
46,3.92157
47,3.94118
48,3.88235
49,3.90196
