Gerneration,Depth average
1,2.79242
2,2.8004
3,2.76248
4,2.7984
5,2.78044
6,2.77645
7,2.76846
8,2.77645
9,2.76846
10,2.76647
11,2.76647
12,2.78443
13,2.79042
14,2.78643
15,2.79042
16,2.81437
17,2.79242
18,2.76048
19,2.8004
20,2.79042
21,2.78842
22,2.8004
23,2.77445
24,2.79641
25,2.8004
26,2.82236
27,2.76846
28,2.78443
29,2.79441
30,2.81238
31,2.77445
32,2.79641
33,2.79641
34,2.78842
35,2.76447
36,2.81437
37,2.79042
38,2.76846
39,2.78443
40,2.78044
41,2.78044
42,2.80439
43,2.79441
44,2.77445
45,2.79641
46,2.78244
47,2.78842
48,2.82635
49,2.79641
