Generation,Diversity
1,66
2,45
3,36
4,32
5,23
6,24
7,23
8,20
9,11
10,9
11,5
12,3
13,1
14,3
15,4
16,3
17,3
18,1
19,3
20,3
21,4
22,2
23,2
24,3
25,2
26,3
27,3
28,1
29,3
30,2
31,2
32,5
33,2
34,3
35,3
36,3
37,3
38,4
39,4
40,3
41,4
42,2
43,2
44,3
45,5
46,3
47,3
48,2
49,2
50,1
51,2
52,4
53,4
54,1
55,4
56,6
57,4
58,2
59,2
60,3
61,3
62,4
63,3
64,4
65,5
66,2
67,2
68,2
69,1
70,3
71,2
72,4
73,6
74,3
75,2
76,3
77,3
78,3
79,1
80,3
81,4
82,2
83,5
84,5
85,2
86,5
87,7
88,5
89,3
90,5
91,3
92,3
93,5
94,3
95,5
96,3
97,4
98,3
99,3
