Gerneration,Depth average
1,3.82353
2,3.84314
3,3.94118
4,4.47059
5,4.56863
6,4.70588
7,4.35294
8,4.62745
9,4.60784
10,4.47059
11,4.5098
12,4.58824
13,4.4902
14,4.62745
15,4.58824
16,4.52941
17,4.72549
18,4.72549
19,4.54902
20,4.41176
21,4.56863
22,4.62745
23,4.58824
24,4.2549
25,4.54902
26,4.41176
27,4.4902
28,4.64706
29,4.45098
30,4.54902
31,4.52941
32,4.66667
33,4.37255
34,4.62745
35,4.56863
36,4.60784
37,4.64706
38,4.4902
39,4.52941
40,4.70588
41,4.56863
42,4.45098
43,4.35294
44,4.78431
45,4.60784
46,4.56863
47,4.35294
48,4.43137
49,4.47059
50,4.47059
51,4.60784
52,4.62745
53,4.70588
54,4.62745
55,4.35294
56,4.60784
57,4.54902
58,4.60784
59,4.52941
60,4.62745
61,4.60784
62,3.72549
63,3.54902
64,3.58824
65,3.52941
66,3.66667
67,3.64706
68,3.62745
69,3.70588
70,3.7451
71,3.78431
72,3.70588
73,3.68627
74,3.7451
75,3.7451
76,3.72549
77,3.60784
78,3.56863
79,3.60784
80,3.68627
81,3.64706
82,3.7451
83,3.54902
84,3.7451
85,3.76471
86,3.62745
87,3.64706
88,3.80392
89,3.58824
90,3.7451
91,3.62745
92,3.62745
93,3.64706
94,3.72549
95,3.76471
96,3.88235
97,3.56863
98,3.70588
99,3.70588
