Gerneration,Depth average
1,4.29703
2,3.91089
3,3.61386
4,3.56436
5,3.77228
6,3.89109
7,3.9505
8,4.07921
9,4.33663
10,4.35644
11,4.15842
12,3.9604
13,4.18812
14,4.0099
15,4.13861
16,4.0396
17,4.0396
18,4.38614
19,4.27723
20,4.11881
21,4.0396
22,4.20792
23,4.12871
24,4.17822
25,4.18812
26,4.08911
27,4.24752
28,4.36634
29,4.27723
30,4.24752
31,4.19802
32,4.31683
33,4.15842
34,4.29703
35,4.36634
36,4.52475
37,4.47525
38,4.44554
39,4.30693
40,4.36634
41,4.37624
42,4.42574
43,4.35644
44,4.36634
45,4.38614
46,4.32673
47,4.25743
48,4.36634
49,4.34653
50,4.38614
51,4.40594
52,4.35644
53,4.29703
54,4.32673
55,4.35644
56,4.33663
57,4.30693
58,4.28713
59,4.21782
60,4.0099
61,4.15842
62,4.24752
63,4.52475
64,4.39604
65,4.45545
66,4.44554
67,4.26733
68,4.23762
69,3.93069
70,4.06931
71,4.14851
72,4.27723
73,4.27723
74,4.22772
75,4.36634
76,4.46535
77,4.35644
78,4.33663
79,4.32673
80,4.30693
81,4.32673
82,4.31683
83,4.22772
84,4.12871
85,4.19802
86,4.20792
87,4.31683
88,4.30693
89,4.16832
90,4.08911
91,4.12871
92,4.15842
93,4.05941
94,4.19802
95,4.10891
96,4.09901
97,3.93069
98,4.08911
99,4.0198
