Generation,Diversity
1,65
2,49
3,32
4,21
5,22
6,21
7,18
8,22
9,31
10,41
11,38
12,40
13,38
14,36
15,39
16,36
17,30
18,36
19,37
20,34
21,36
22,34
23,34
24,34
25,33
26,39
27,32
28,34
29,30
30,32
31,29
32,19
33,24
34,21
35,25
36,24
37,34
38,27
39,24
40,25
41,24
42,26
43,24
44,22
45,26
46,26
47,26
48,25
49,23
50,23
51,23
52,21
53,25
54,20
55,20
56,20
57,22
58,20
59,21
60,21
61,18
62,24
63,23
64,27
65,30
66,29
67,27
68,30
69,29
70,30
71,33
72,29
73,25
74,24
75,21
76,21
77,22
78,21
79,23
80,24
81,20
82,19
83,17
84,17
85,17
86,24
87,21
88,18
89,20
90,15
91,16
92,18
93,17
94,14
95,20
96,22
97,23
98,25
99,18
