Generation,Best,Worse,Average
1,18.6701,481721,6.95321e-310
2,18.6701,37.9265,4852.7
3,18.6701,35.4657,21.3776
4,18.6701,22.9756,20.4766
5,18.6701,22.6617,19.8774
6,18.6701,22.6617,19.4515
7,18.6701,23.2165,19.2677
8,18.6701,22.6617,19.2534
9,18.6701,31.1244,18.9985
10,18.6701,31.1244,19.0226
11,18.6701,22.6617,19.0567
12,18.6701,21.5769,19.0098
13,18.6701,20.1231,18.9809
14,18.6701,19.9985,18.8826
15,18.6701,19.9985,18.9299
16,18.6701,19.5587,18.9394
17,18.6701,25.3638,18.9362
18,18.6701,19.5587,19.0201
19,18.6701,20.2452,18.9606
20,18.6701,21.5769,18.9848
21,18.6701,19.9985,19.0293
22,18.6701,19.5587,18.9944
23,18.6701,19.5587,18.9407
24,18.6701,19.5587,18.9716
25,18.6701,20.6526,18.9625
26,18.6701,25.3638,18.947
27,18.6701,25.3638,18.9941
28,18.6701,20.0571,19.039
29,18.6701,20.0571,18.9416
30,18.6701,20.9463,18.884
31,18.6701,19.5587,18.974
32,18.6701,19.8798,18.9255
33,18.6701,20.0571,18.9438
34,18.6701,20.1231,18.9336
35,18.6701,25.3638,18.9302
36,18.6701,20.1231,18.9542
37,18.6701,19.9985,18.9932
38,18.6701,19.8798,18.9141
39,18.6701,25.3638,18.928
40,18.6701,25.3638,19.0232
41,18.6701,25.3638,18.9824
42,18.6701,19.5587,18.9715
43,18.6701,25.3638,18.9428
44,18.6701,19.5587,18.9841
45,18.6701,19.5587,18.9097
46,18.6701,19.5587,18.9143
47,18.6701,19.8798,18.8657
48,18.6701,21.3371,18.8974
49,18.6701,21.5769,18.9604
50,18.6701,20.0571,18.92
51,18.6701,19.9985,18.8865
52,18.6701,20.9463,18.912
53,18.6701,19.9985,18.9478
54,18.6701,19.9985,18.9845
55,18.6701,21.2595,18.9365
56,18.6701,20.0571,19.0016
57,18.6701,20.0571,18.9126
58,18.6701,19.5587,18.9566
59,18.5985,20.9463,18.9077
60,18.5985,21.2595,18.9787
61,18.5985,25.3638,18.9547
62,18.5985,20.9463,19.0566
63,18.5985,19.5587,18.977
64,18.5712,22.4124,18.9393
65,18.5712,22.4124,18.9031
66,18.5712,19.5587,18.9853
67,18.5712,25.3638,18.9439
68,18.5712,22.4124,18.9832
69,18.5712,22.4124,19.0565
70,18.5712,22.4124,19.0417
71,18.5712,22.4124,18.9738
72,18.5712,21.5769,19.2521
73,18.5712,22.4124,19.1171
74,18.5712,22.4124,19.3797
75,18.5712,22.4124,19.447
76,18.5712,22.4124,19.2726
77,18.5712,73.6121,19.2511
78,18.5712,21.5769,20.0496
79,18.5712,22.4124,19.2103
80,18.5712,21.5769,19.2416
81,18.5712,22.752,19.1691
82,18.5712,21.5769,19.3819
83,18.5712,22.752,19.3322
84,18.5712,24.3711,19.3043
85,18.5712,22.4124,19.5759
86,18.5712,21.2595,19.5679
87,18.5712,21.5769,19.4888
88,18.5712,21.5769,19.3509
89,18.5712,23.4747,19.3311
90,18.5712,21.5769,19.4494
91,18.5712,21.5769,19.4566
92,18.5712,21.5769,19.3113
93,18.5712,73.6121,19.3966
94,18.5712,23.4747,19.8697
95,18.5712,23.4747,19.3866
96,18.5712,21.5769,19.3367
97,18.5712,21.5769,19.3372
98,18.5712,24.3711,19.6364
99,18.5712,21.5769,19.6006
