Generation,Diversity
1,14
2,8
3,13
4,13
5,8
6,9
7,8
8,13
9,13
10,11
11,10
12,11
13,13
14,14
15,10
16,11
17,10
18,9
19,10
20,12
21,11
22,10
23,10
24,9
25,11
26,12
27,11
28,14
29,11
30,13
31,11
32,11
33,12
34,10
35,10
36,9
37,10
38,12
39,9
40,9
41,8
42,11
43,13
44,12
45,9
46,10
47,11
48,9
49,9
50,9
51,11
52,7
53,10
54,11
55,11
56,11
57,9
58,12
59,12
60,9
61,9
62,15
63,12
64,10
65,9
66,9
67,13
68,11
69,12
70,11
71,11
72,10
73,12
74,9
75,10
76,13
77,12
78,12
79,9
80,14
81,10
82,11
83,10
84,13
85,11
86,12
87,9
88,9
89,9
90,12
91,12
92,13
93,12
94,11
95,8
96,9
97,8
98,12
99,11
100,8
101,12
102,10
103,10
104,10
105,8
106,9
107,9
108,10
109,9
110,10
111,11
112,12
113,11
114,9
115,11
116,13
117,12
118,9
119,11
120,11
121,12
122,12
123,8
124,11
125,9
126,10
127,12
128,12
129,13
130,13
131,9
132,11
133,12
134,10
135,5
136,11
137,10
138,9
139,12
140,9
141,10
142,10
143,11
144,12
145,10
146,11
147,9
148,9
149,11
150,10
151,10
152,10
153,8
154,9
155,7
156,10
157,11
158,12
159,9
160,8
161,13
162,9
163,9
164,14
165,12
166,10
167,11
168,10
169,9
170,10
171,9
172,10
173,11
174,9
175,9
176,9
177,11
178,8
179,10
180,6
181,10
182,11
183,8
184,10
185,11
186,12
187,10
188,8
189,9
190,11
191,10
192,13
193,11
194,11
195,8
196,10
197,9
198,11
199,11
200,11
201,12
202,12
203,11
204,12
205,14
206,11
207,11
208,11
209,12
210,11
211,11
212,11
213,9
214,11
215,12
216,11
217,10
218,7
219,10
220,12
221,11
222,9
223,11
224,8
225,10
226,11
227,8
228,11
229,12
230,9
231,10
232,11
233,9
234,11
235,14
236,11
237,13
238,12
239,13
240,8
241,9
242,11
243,11
244,13
245,10
246,11
247,9
248,8
249,11
250,10
251,12
252,11
253,9
254,10
255,9
256,12
257,12
258,11
259,8
260,12
261,11
262,9
263,9
264,10
265,10
266,9
267,12
268,10
269,7
270,10
271,11
272,10
273,11
274,10
275,11
276,12
277,9
278,9
279,7
280,11
281,12
282,13
283,11
284,12
285,7
286,10
287,8
288,11
289,10
290,9
291,10
292,10
293,12
294,8
295,12
296,9
297,12
298,12
299,13
300,10
301,11
302,7
303,10
304,9
305,10
306,11
307,9
308,10
309,6
310,11
311,8
312,11
313,7
314,7
315,9
316,8
317,8
318,11
319,9
320,12
321,11
322,9
323,11
324,8
325,9
326,9
327,14
328,8
329,11
330,12
331,10
332,9
333,10
334,11
335,9
336,10
337,11
338,9
339,13
340,9
341,6
342,7
343,8
344,7
345,7
346,14
347,9
348,11
349,10
350,10
351,13
352,10
353,10
354,9
355,9
356,8
357,7
358,10
359,7
360,9
361,8
362,10
363,9
364,9
365,9
366,12
367,9
368,10
369,9
370,11
371,11
372,10
373,9
374,10
375,12
376,9
377,9
378,6
379,7
380,9
381,10
382,7
383,9
384,10
385,8
386,10
387,9
388,9
389,12
390,10
391,10
392,11
393,14
394,8
395,7
396,10
397,9
398,10
399,9
400,8
401,10
402,9
403,7
404,11
405,10
406,10
407,11
408,10
409,9
410,10
411,10
412,11
413,12
414,10
415,9
416,8
417,8
418,11
419,10
420,8
421,11
422,11
423,9
424,6
425,11
426,7
427,10
428,10
429,9
430,10
431,12
432,10
433,9
434,12
435,10
436,10
437,10
438,11
439,11
440,9
441,12
442,9
443,7
444,11
445,10
446,11
447,8
448,11
449,11
450,11
451,8
452,8
453,8
454,11
455,9
456,9
457,11
458,9
459,12
460,11
461,11
462,11
463,11
464,8
465,8
466,8
467,10
468,8
469,10
470,10
471,10
472,10
473,6
474,12
475,9
476,10
477,9
478,10
479,12
480,8
481,11
482,11
483,11
484,7
485,8
486,12
487,8
488,12
489,12
490,9
491,11
492,9
493,10
494,11
495,8
496,8
497,9
498,12
499,7
