Gerneration,Depth average
1,4.94059
2,4.91089
3,4.88119
4,4.83168
5,4.9505
6,4.9604
7,4.86139
8,4.87129
9,4.84158
10,5.0099
11,4.86139
12,4.86139
13,4.94059
14,4.9604
15,4.93069
16,4.83168
17,4.88119
18,4.78218
19,4.93069
20,4.76238
21,4.9604
22,4.9703
23,4.91089
24,4.83168
25,4.90099
26,4.91089
27,4.88119
28,4.94059
29,4.92079
30,4.87129
31,4.9802
32,4.84158
33,4.9505
34,4.76238
35,4.87129
36,4.9703
37,4.94059
38,4.88119
39,4.9703
40,4.91089
41,4.81188
42,4.88119
43,4.9901
44,4.94059
45,4.94059
46,4.9505
47,4.90099
48,4.92079
49,4.92079
50,4.82178
51,4.87129
52,4.9901
53,4.9604
54,4.9505
55,4.9604
56,4.86139
57,4.91089
58,5.0396
59,4.88119
60,4.93069
61,4.9604
62,4.92079
63,4.9703
64,4.77228
65,4.70297
66,4.85149
67,4.93069
68,4.9604
69,4.88119
70,4.89109
71,4.88119
72,4.85149
73,4.86139
74,4.83168
75,4.9505
76,4.88119
77,4.86139
78,4.83168
79,4.94059
80,4.89109
81,4.84158
82,5
83,4.85149
84,4.77228
85,4.9901
86,4.92079
87,4.92079
88,4.92079
89,4.84158
90,4.94059
91,4.88119
92,4.9703
93,5.05941
94,4.9604
95,4.9604
96,4.88119
97,4.83168
98,4.92079
99,4.9802
