Gerneration,Depth average
1,4.05941
2,3.38614
3,3.12871
4,2.88119
5,2.65347
6,2.54455
7,2.43564
8,2.31683
9,2.42574
10,2.41584
11,2.45545
12,2.50495
13,2.61386
14,2.60396
15,2.60396
16,2.56436
17,2.57426
18,2.65347
19,2.71287
20,2.71287
21,2.67327
22,2.70297
23,2.70297
24,2.59406
25,2.62376
26,2.67327
27,2.63366
28,2.69307
29,2.65347
30,2.65347
31,2.69307
32,2.73267
33,2.71287
34,2.65347
35,2.70297
36,2.69307
37,2.73267
38,2.73267
39,2.72277
40,2.66337
41,2.65347
42,2.68317
43,2.67327
44,2.69307
45,2.68317
46,2.62376
47,2.67327
48,2.62376
49,2.62376
50,2.68317
51,2.68317
52,2.59406
53,2.68317
54,2.72277
55,2.70297
56,2.63366
57,2.68317
58,2.66337
59,2.67327
60,2.68317
61,2.72277
62,2.76238
63,2.71287
64,2.66337
65,2.64356
66,2.66337
67,2.68317
68,2.71287
69,2.68317
70,2.73267
71,2.69307
72,2.69307
73,2.64356
74,2.67327
75,2.57426
76,2.69307
77,2.69307
78,2.64356
79,2.67327
80,2.69307
81,2.66337
82,2.62376
83,2.67327
84,2.60396
85,2.64356
86,2.68317
87,2.70297
88,2.71287
89,2.76238
90,2.82178
91,2.72277
92,2.63366
93,2.62376
94,2.70297
95,2.74257
96,2.69307
97,2.71287
98,2.68317
99,2.62376
