Generation,Diversity
1,22
2,23
3,32
4,22
5,27
6,29
7,27
8,25
9,21
10,18
11,17
12,19
13,16
14,17
15,16
16,16
17,18
18,23
19,18
20,21
21,17
22,20
23,17
24,17
25,21
26,19
27,16
28,16
29,20
30,18
31,19
32,21
33,17
34,19
35,16
36,21
37,19
38,15
39,16
40,15
41,18
42,20
43,17
44,18
45,13
46,16
47,22
48,13
49,19
50,20
51,17
52,21
53,17
54,17
55,17
56,20
57,17
58,14
59,17
60,16
61,20
62,20
63,18
64,19
65,16
66,19
67,18
68,15
69,19
70,18
71,18
72,19
73,22
74,21
75,16
76,13
77,17
78,18
79,17
80,16
81,16
82,17
83,21
84,18
85,18
86,21
87,17
88,21
89,18
90,16
91,20
92,18
93,17
94,15
95,21
96,15
97,12
98,19
99,14
