Gerneration,Depth average
1,3.90099
2,3.11881
3,2.54455
4,2.31683
5,2.41584
6,2.32673
7,2.44554
8,2.45545
9,2.41584
10,2.51485
11,2.55446
12,2.55446
13,2.54455
14,2.54455
15,2.53465
16,2.61386
17,2.65347
18,2.61386
19,2.56436
20,2.61386
21,2.66337
22,2.68317
23,2.71287
24,2.69307
25,2.69307
26,2.60396
27,2.61386
28,2.66337
29,2.64356
30,2.65347
31,2.65347
32,2.70297
33,2.69307
34,2.68317
35,2.74257
36,2.76238
37,2.69307
38,2.73267
39,2.68317
40,2.61386
41,2.70297
42,2.68317
43,2.67327
44,2.65347
45,2.73267
46,2.70297
47,2.69307
48,2.55446
49,2.61386
50,2.66337
51,2.72277
52,2.69307
53,2.72277
54,2.70297
55,2.69307
56,2.71287
57,2.71287
58,2.64356
59,2.59406
60,2.61386
61,2.67327
62,2.66337
63,2.68317
64,2.74257
65,2.73267
66,2.70297
67,2.73267
68,2.72277
69,2.64356
70,2.65347
71,2.72277
72,2.70297
73,2.62376
74,2.68317
75,2.71287
76,2.78218
77,2.70297
78,2.69307
79,2.66337
80,2.64356
81,2.69307
82,2.72277
83,2.70297
84,2.76238
85,2.62376
86,2.64356
87,2.73267
88,2.72277
89,2.67327
90,2.64356
91,2.61386
92,2.63366
93,2.71287
94,2.68317
95,2.73267
96,2.70297
97,2.74257
98,2.71287
99,2.72277
