Gerneration,Depth average
1,2.75248
2,2.76238
3,2.81188
4,2.80198
5,2.83168
6,2.77228
7,2.83168
8,2.77228
9,2.74257
10,2.84158
11,2.87129
12,2.75248
13,2.78218
14,2.75248
15,2.78218
16,2.76238
17,2.79208
18,2.85149
19,2.73267
20,2.72277
21,2.79208
22,2.84158
23,2.79208
24,2.74257
25,2.74257
26,2.81188
27,2.73267
28,2.86139
29,2.80198
30,2.78218
31,2.82178
32,2.84158
33,2.79208
34,2.82178
35,2.87129
36,2.81188
37,2.73267
38,2.80198
39,2.77228
40,2.82178
41,2.84158
42,2.75248
43,2.76238
44,2.78218
45,2.77228
46,2.84158
47,2.77228
48,2.76238
49,2.84158
