Generation,Diversity
1,62
2,40
3,35
4,23
5,18
6,17
7,13
8,14
9,14
10,14
11,17
12,19
13,13
14,14
15,13
16,14
17,12
18,12
19,12
20,11
21,10
22,8
23,11
24,11
25,14
26,14
27,15
28,15
29,13
30,17
31,19
32,17
33,15
34,15
35,13
36,12
37,15
38,16
39,12
40,13
41,11
42,8
43,8
44,8
45,7
46,8
47,9
48,9
49,8
50,7
51,6
52,6
53,9
54,8
55,9
56,9
57,9
58,11
59,10
60,10
61,12
62,12
63,12
64,15
65,14
66,11
67,12
68,11
69,9
70,10
71,6
72,7
73,10
74,9
75,10
76,6
77,5
78,8
79,6
80,8
81,10
82,8
83,7
84,9
85,9
86,9
87,7
88,9
89,9
90,10
91,5
92,8
93,8
94,5
95,9
96,10
97,6
98,6
99,8
