Gerneration,Depth average
1,3.80392
2,3.82353
3,3.84314
4,4.58824
5,3.70588
6,3.72549
7,3.64706
8,3.72549
9,3.72549
10,3.64706
11,3.56863
12,3.68627
13,3.68627
14,3.86275
15,3.62745
16,3.62745
17,3.76471
18,3.72549
19,3.58824
20,3.76471
21,3.68627
22,3.64706
23,3.72549
24,3.7451
25,3.70588
26,3.72549
27,3.68627
28,3.72549
29,3.56863
30,3.7451
31,3.66667
32,3.70588
33,3.58824
34,3.68627
35,3.64706
36,3.66667
37,3.60784
38,3.66667
39,3.60784
40,3.68627
41,3.7451
42,3.68627
43,3.68627
44,3.56863
45,3.54902
46,3.88235
47,3.76471
48,3.70588
49,3.60784
