Generation,Best,Worse,Average
1,18.9749,2493.47,6.95298e-310
2,18.9495,32.4338,77.2513
3,18.9364,25.7212,21.8874
4,18.9364,24.4778,20.9576
5,18.9364,29.1872,20.4988
6,18.3372,37.9785,20.2722
7,18.3372,30.3418,20.4252
8,18.3372,29.1872,inf
9,18.3372,30.3418,20.3871
10,18.3372,30.3418,20.1984
11,18.3372,29.1872,20.8021
12,18.3372,30.3418,20.8855
13,18.3372,30.3418,20.1551
14,18.3372,29.1872,20.3891
15,18.3372,23.8432,20.5082
16,18.3372,30.3418,20.3347
17,18.3372,30.3418,20.8199
18,18.3372,30.3418,20.3722
19,18.3372,30.3418,20.1201
20,18.3372,40.7923,20.3122
21,18.3372,30.3418,20.7443
22,18.3372,30.3418,20.8867
23,18.3372,30.3418,20.6799
24,18.3372,33.5127,inf
25,18.3372,40.7923,20.4645
26,18.3372,30.3418,21.1408
27,18.3372,30.3418,21.1001
28,18.3372,30.3418,20.7281
29,18.3372,30.3418,20.648
30,18.3372,30.3418,20.4923
31,18.3372,40.7923,20.7676
32,18.3372,318.56,21.4033
33,18.3372,30.3418,24.1618
34,18.3372,30.3418,21.5045
35,18.3372,30.3418,21.0812
36,18.3372,30.3418,21.1435
37,18.3372,30.3418,21.2372
38,18.3372,30.3418,20.8594
39,18.3372,30.3418,21.6847
40,18.3372,30.3418,21.4107
41,18.3372,30.3418,21.3829
42,18.3372,30.3418,21.0203
43,18.3372,30.3418,21.1682
44,18.3372,30.3418,21.2443
45,18.3372,40.7923,21.0521
46,18.3372,30.3418,21.0982
47,18.3372,30.3418,21.929
48,18.3372,30.3418,21.1961
49,18.3372,30.3418,20.6123
50,18.3372,30.3418,21.2143
51,18.3372,318.56,21.0022
52,18.3372,30.3418,24.5266
53,18.3372,98.3182,20.7383
54,18.3372,30.3418,22.8895
55,18.3372,30.3418,21.2807
56,18.3372,30.3418,inf
57,18.3372,30.3418,21.3689
58,18.3372,30.3418,20.9679
59,18.3372,30.3418,20.5299
60,18.3372,30.3418,20.8003
61,18.3372,40.7923,21.3258
62,18.3372,30.3418,21.3298
63,18.3372,30.3418,21.4308
64,18.3372,318.56,inf
65,18.3372,30.3418,24.2142
66,18.3372,318.56,20.979
67,18.3372,30.3418,23.6801
68,18.3372,318.56,21.4218
69,18.3372,30.3418,24.7415
70,18.3372,30.3418,21.7216
71,18.3372,30.3418,inf
72,18.3372,30.3418,21.4811
73,18.3372,30.3418,21.9
74,18.3372,30.3418,inf
75,18.3372,30.3418,21.2038
76,18.3372,40.7923,21.033
77,18.3372,30.3418,20.7651
78,18.3372,30.3418,21.0849
79,18.3372,30.3418,20.8099
80,18.3372,30.3418,21.5933
81,18.3372,30.3418,21.2028
82,18.3372,30.3418,21.2942
83,18.3372,30.3418,21.3634
84,18.3372,30.3418,21.2295
85,18.3372,30.3418,21.4338
86,18.3372,30.3418,21.3463
87,18.3372,318.56,21.7587
88,18.3372,40.7923,24.0065
89,18.3372,30.3418,21.6556
90,18.3372,30.3418,20.9098
91,18.3372,30.3418,20.7119
92,18.3372,30.3418,20.9716
93,18.3372,30.3418,21.3476
94,18.3372,30.3418,21.173
95,18.3372,30.3418,21.3157
96,18.3372,40.7923,20.6793
97,18.3372,30.3418,21.1747
98,18.3372,30.3418,21.4183
99,18.3372,30.3418,20.9185
