Gerneration,Depth average
1,7.47525
2,7.54455
3,7.73267
4,7.44554
5,7.44554
6,7.64356
7,7.48515
8,7.54455
9,7.38614
10,7.46535
11,7.47525
12,7.45545
13,7.21782
14,7.38614
15,7.46535
16,7.55446
17,7.43564
18,7.54455
19,7.30693
20,7.50495
21,7.64356
22,7.21782
23,7.44554
24,7.49505
25,7.46535
26,7.63366
27,7.60396
28,7.57426
29,7.58416
30,7.44554
31,7.27723
32,7.68317
33,7.71287
34,7.72277
35,7.55446
36,7.50495
37,7.64356
38,7.62376
39,7.64356
40,7.36634
41,7.72277
42,7.87129
43,7.60396
44,7.73267
45,7.75248
46,7.63366
47,7.61386
48,7.56436
49,7.59406
