Gerneration,Depth average
1,4.44554
2,3.84158
3,3.52475
4,3.47525
5,3.36634
6,3.58416
7,4.06931
8,3.9703
9,3.88119
10,3.86139
11,4.12871
12,4.10891
13,4.26733
14,4.42574
15,4.68317
16,4.77228
17,5.10891
18,5.46535
19,5.58416
20,5.66337
21,5.79208
22,5.77228
23,5.19802
24,5.24752
25,5.06931
26,5.0495
27,5.0099
28,4.71287
29,4.80198
30,4.92079
31,5
32,4.9505
33,5.24752
34,5.62376
35,5.79208
36,5.67327
37,5.35644
38,5.30693
39,5.15842
40,5.74257
41,5.88119
42,6.06931
43,6.19802
44,5.9901
45,6.07921
46,6
47,6.0396
48,5.89109
49,5.82178
50,6
51,5.77228
52,5.65347
53,5.76238
54,5.56436
55,5.69307
56,5.51485
57,5.26733
58,5.51485
59,5.66337
60,5.80198
61,5.82178
62,5.80198
63,5.88119
64,5.66337
65,5.63366
66,5.42574
67,5.13861
68,5.15842
69,5.23762
70,5.0099
71,4.90099
72,4.9703
73,4.70297
74,5.17822
75,5.28713
76,5.23762
77,5.30693
78,5.21782
79,5.08911
80,4.92079
81,4.89109
82,4.85149
83,4.77228
84,5.23762
85,5.06931
86,4.88119
87,4.70297
88,4.87129
89,4.68317
90,4.58416
91,4.65347
92,4.78218
93,4.89109
94,4.67327
95,4.71287
96,4.74257
97,5.15842
98,5.16832
99,5.26733
