Generation,Diversity
1,5
2,4
3,5
4,6
5,7
6,5
7,6
8,6
9,5
10,5
11,4
12,4
13,4
14,5
15,7
16,6
17,5
18,6
19,5
20,5
21,6
22,7
23,4
24,4
25,6
26,4
27,5
28,6
29,6
30,4
31,6
32,4
33,5
34,7
35,6
36,5
37,6
38,5
39,4
40,4
41,5
42,5
43,6
44,6
45,4
46,5
47,4
48,5
49,4
50,4
51,7
52,4
53,5
54,4
55,7
56,6
57,5
58,6
59,4
60,7
61,6
62,4
63,5
64,4
65,6
66,5
67,5
68,5
69,4
70,4
71,4
72,5
73,5
74,6
75,4
76,4
77,5
78,5
79,7
80,4
81,7
82,4
83,6
84,4
85,5
86,7
87,5
88,4
89,4
90,5
91,6
92,4
93,7
94,6
95,6
96,4
97,5
98,5
99,6
100,4
101,6
102,6
103,6
104,5
105,5
106,5
107,6
108,6
109,4
110,3
111,5
112,4
113,4
114,5
115,5
116,4
117,5
118,5
119,6
120,5
121,6
122,5
123,5
124,5
125,4
126,5
127,6
128,4
129,6
130,6
131,4
132,5
133,7
134,4
135,4
136,4
137,6
138,4
139,5
140,6
141,5
142,5
143,5
144,6
145,4
146,5
147,4
148,7
149,6
150,4
151,6
152,4
153,5
154,5
155,6
156,7
157,6
158,4
159,4
160,5
161,6
162,5
163,7
164,5
165,4
166,6
167,5
168,4
169,7
170,6
171,6
172,4
173,6
174,7
175,4
176,6
177,4
178,7
179,5
180,6
181,5
182,5
183,5
184,5
185,4
186,5
187,4
188,5
189,5
190,5
191,5
192,4
193,4
194,4
195,4
196,6
197,4
198,4
199,6
200,6
201,4
202,6
203,8
204,5
205,5
206,5
207,5
208,5
209,4
210,4
211,5
212,5
213,5
214,6
215,6
216,5
217,6
218,4
219,4
220,6
221,5
222,4
223,9
224,4
225,4
226,7
227,4
228,5
229,5
230,5
231,5
232,6
233,4
234,8
235,6
236,5
237,6
238,4
239,5
240,6
241,4
242,4
243,4
244,4
245,6
246,5
247,5
248,6
249,4
250,4
251,6
252,4
253,6
254,6
255,6
256,4
257,8
258,6
259,5
260,4
261,5
262,5
263,4
264,5
265,6
266,6
267,4
268,4
269,5
270,6
271,5
272,6
273,4
274,6
275,4
276,6
277,4
278,4
279,5
280,4
281,4
282,5
283,5
284,6
285,4
286,6
287,6
288,6
289,6
290,5
291,4
292,5
293,6
294,9
295,5
296,5
297,6
298,5
299,7
300,5
301,5
302,5
303,6
304,5
305,5
306,6
307,4
308,5
309,5
310,4
311,4
312,6
313,4
314,5
315,5
316,5
317,6
318,5
319,4
320,6
321,5
322,6
323,6
324,4
325,5
326,6
327,7
328,5
329,6
330,6
331,5
332,6
333,5
334,4
335,5
336,6
337,5
338,4
339,6
340,5
341,5
342,4
343,6
344,6
345,4
346,5
347,6
348,5
349,5
350,5
351,6
352,5
353,6
354,6
355,5
356,4
357,5
358,6
359,4
360,6
361,7
362,4
363,5
364,5
365,6
366,5
367,6
368,8
369,7
370,5
371,4
372,7
373,4
374,5
375,4
376,5
377,4
378,4
379,5
380,6
381,5
382,5
383,5
384,5
385,5
386,7
387,6
388,5
389,5
390,5
391,5
392,6
393,5
394,5
395,5
396,4
397,6
398,6
399,5
400,5
401,4
402,4
403,4
404,4
405,6
406,4
407,5
408,4
409,4
410,6
411,6
412,6
413,8
414,4
415,5
416,6
417,5
418,5
419,7
420,5
421,6
422,4
423,5
424,6
425,4
426,4
427,6
428,5
429,5
430,4
431,6
432,8
433,6
434,5
435,6
436,4
437,5
438,6
439,4
440,5
441,5
442,5
443,6
444,5
445,6
446,5
447,4
448,7
449,6
450,5
451,6
452,4
453,5
454,6
455,5
456,4
457,6
458,5
459,6
460,5
461,5
462,5
463,4
464,6
465,4
466,5
467,5
468,7
469,7
470,7
471,6
472,5
473,4
474,4
475,7
476,5
477,3
478,4
479,5
480,4
481,5
482,5
483,4
484,4
485,6
486,5
487,6
488,6
489,5
490,6
491,7
492,6
493,6
494,5
495,4
496,7
497,6
498,5
499,4
