Generation,Best,Worse,Average
1,18.7949,246.57,6.95265e-310
2,18.7949,23.2165,24.3118
3,18.7949,200.003,20.0187
4,18.7949,200.395,23.3445
5,18.7949,200.003,23.5805
6,18.7949,45.0236,24.3564
7,18.7949,200.395,20.1106
8,18.7949,40.9321,23.8754
9,18.7949,45.0236,20.3056
10,18.7949,200.003,20.1541
11,18.7949,23.2165,23.5071
12,18.7949,23.2165,19.8673
13,18.7949,23.2165,20.203
14,18.7949,23.2165,20.0839
15,18.7949,200.003,19.8931
16,18.7949,47.1344,24.3297
17,18.7949,44.612,20.8568
18,18.7949,200.395,20.1674
19,18.7949,200.003,24.2547
20,18.7949,40.9321,23.2036
21,18.7949,200.395,20.3773
22,18.7949,200.395,24.1787
23,18.7949,23.2165,27.6536
24,18.7949,23.2165,19.7914
25,18.7949,40.9321,19.813
26,18.7949,23.2165,20.6225
27,18.7949,29.7463,20.0406
28,18.7949,200.003,20.2102
29,18.7949,29.7463,24.3319
30,18.7949,23.2165,20.2703
31,18.7949,45.0236,19.8564
32,18.7949,23.2165,20.8759
33,18.7949,200.003,19.6829
34,18.7949,200.395,23.4312
35,18.7949,40.9321,24.1983
36,18.7949,23.2165,20.5681
37,18.7949,200.003,20.229
38,18.7949,23.2165,23.7462
39,18.7949,23.2165,19.6439
40,18.7949,23.2165,20.1056
41,18.7949,47.1344,19.9106
42,18.7949,40.9321,20.4773
43,18.7949,44.612,20.4747
44,18.7949,29.7463,21.1543
45,18.7949,23.2165,20.0969
46,18.7949,996.523,19.9107
47,18.7949,23.2165,inf
48,18.7949,23.2165,19.8997
49,18.7949,23.2165,20.0122
50,18.7949,23.2165,20.1706
51,18.7949,200.395,19.8888
52,18.7949,23.2165,30.5673
53,18.7949,23.2165,20.0623
54,18.7949,23.2165,19.9561
55,18.7949,45.0236,20.1165
56,18.7949,29.7463,20.7061
57,18.7949,200.003,19.9777
58,18.7949,200.395,23.8647
59,18.7949,23.2165,inf
60,18.7949,200.395,20.0948
61,18.7949,200.395,23.9118
62,18.7949,23.2165,26.992
63,18.7949,40.9321,20.2789
64,18.7949,23.2165,20.388
65,18.7949,200.395,20.3332
66,18.7949,200.395,23.6054
67,18.7949,200.003,23.2763
68,18.7949,200.395,23.4202
69,18.7949,23.2165,23.5255
70,18.7949,23.2165,20.1056
71,18.7949,23.2165,20.1384
72,18.7949,47.1344,19.6941
