Generation,Best,Worse,Average
1,10.2734,31.8251,6.95316e-310
2,10.2734,34.523,12.9939
3,10.2734,29.6662,12.7371
4,10.2734,31.8251,13.3972
5,10.2734,29.6662,13.0957
6,10.2734,31.8251,13.457
7,10.2734,29.6662,13.2857
8,10.2734,23.5651,13.2051
9,10.2734,29.6662,13.3268
10,10.2734,29.6662,13.4852
11,10.2734,23.5651,13.4325
12,10.2734,29.6662,13.111
13,10.2734,29.6662,13.3962
14,10.2734,29.6662,13.1278
15,10.2734,29.6662,13.1058
16,10.2734,23.5651,13.1916
17,10.2734,34.523,12.8318
18,10.2734,29.6662,12.8917
19,10.2734,28.079,12.9665
20,10.2734,22.9291,13.4265
21,10.2734,29.6662,13.1294
22,10.2734,29.6662,13.1165
23,10.2734,29.6662,13.2303
24,10.2734,22.8558,13.1709
25,10.2734,29.6662,13.2418
26,10.2734,28.079,13.2119
27,10.2734,35.9407,13.1884
28,10.2734,29.6662,13.0058
29,10.2734,29.6662,12.9724
30,10.2734,29.6662,13.3332
31,10.2734,29.6662,13.4566
32,10.2734,29.6662,12.9789
33,10.2734,29.6662,12.9207
34,10.2734,29.6662,13.0793
35,10.2734,29.6662,13.1006
36,10.2734,23.5651,12.7748
37,10.2734,29.6662,13.0027
38,10.2734,29.6662,12.866
39,10.2734,29.6662,12.8123
40,10.2734,29.6662,12.7894
41,10.2734,29.6662,13.1914
42,10.2734,29.6662,13.3509
43,10.2734,31.8251,13.4687
44,10.2734,28.079,13.059
45,10.2734,29.6662,13.0203
46,10.2734,31.8251,13.2676
47,10.2734,29.6662,13.2558
48,10.2734,29.6662,13.3666
49,10.2734,31.8251,12.7341
50,10.2734,29.6662,13.2546
51,10.2734,29.6662,13.0515
52,10.2734,35.9407,12.9022
53,10.2734,29.6662,13.511
54,10.2734,29.6662,13.2524
55,10.2734,29.6662,13.0887
56,10.2734,29.6662,12.8395
57,10.2734,34.523,13.1062
58,10.2734,23.5651,13.1219
59,10.2734,31.8251,12.7509
60,10.2734,29.6662,12.8993
61,10.2734,29.6662,13.3304
62,10.2734,29.6662,12.74
63,10.2734,29.6662,12.9035
64,10.2734,29.6662,13.0689
65,10.2734,29.6662,13.0607
66,10.2734,29.6662,13.4082
67,10.2734,29.6662,13.0922
68,10.2734,29.6662,13.0925
69,10.2734,29.6662,13.0532
70,10.2734,29.6662,13.1442
71,10.2734,31.8251,12.9113
72,10.2734,29.6662,12.9676
73,10.2734,31.8251,13.0671
74,10.2734,22.8558,13.35
75,10.2734,29.6662,12.9772
76,10.2734,29.6662,13.5103
77,10.2734,31.8251,13.28
78,10.2734,29.6662,13.5204
79,10.2734,29.6662,13.3329
80,10.2734,29.6662,12.9581
81,10.2734,29.6662,13.3554
82,10.2734,28.079,13.1929
83,10.2734,28.079,12.6208
84,10.2734,35.9407,13.0702
85,10.2734,29.6662,13.1739
86,10.2734,23.5651,13.0489
87,10.2734,29.6662,13.1013
88,10.2734,31.8251,13.0649
89,10.2734,29.6662,13.3566
90,10.2734,29.6662,13.0658
91,10.2734,29.6662,13.2331
92,10.2734,22.8558,13.2787
93,10.2734,23.5651,12.763
94,10.2734,29.6662,13.1692
95,10.2734,34.523,13.0201
96,10.2734,29.6662,13.0517
97,10.2734,31.8251,13.0944
98,10.2734,35.9407,13.2633
99,10.2734,34.523,13.2497
